temperature,icon,humidity,visibility,summary,apparentTemperature,pressure,windSpeed,cloudCover,time,windBearing,precipIntensity,dewPoint,precipProbability
79.89,clear-day,0.44,10.0,Clear,79.89,1025.34,5.96,0.05,1466352000,190,0.0,56.26,0.0
82.24,clear-day,0.41,10.0,Clear,81.81,1024.78,7.96,0.07,1466355600,178,0.0,56.35,0.0
84.02,clear-day,0.39,10.0,Clear,83.17,1024.35,7.32,0.1,1466359200,184,0.0,56.42,0.0
84.74,clear-day,0.37,9.97,Clear,83.62,1023.74,10.28,0.07,1466362800,174,0.0,55.83,0.0
84.36,clear-day,0.38,10.0,Clear,83.35,1023.45,11.15,0.09,1466366400,182,0.0,55.99,0.0
83.42,clear-day,0.39,10.0,Clear,82.51,1023.29,11.2,0.03,1466370000,185,0.0,55.48,0.0
81.2,clear-day,0.41,10.0,Clear,80.87,1023.46,9.23,0.0,1466373600,193,0.0,54.97,0.0
78.11,clear-day,0.45,10.0,Clear,78.11,1023.6,10.09,0.0,1466377200,185,0.0,55.28,0.0
74.24,clear-day,0.52,10.0,Clear,74.24,1023.64,8.75,0.1,1466380800,183,0.0,55.71,0.0
70.32,clear-night,0.6,10.0,Clear,70.32,1024.01,7.7,0.03,1466384400,184,0.0,55.57,0.0
67.59,clear-night,0.64,10.0,Clear,67.59,1024.54,7.43,0.03,1466388000,184,0.0,54.83,0.0
65.41,clear-night,0.69,10.0,Clear,65.41,1024.33,6.58,0.03,1466391600,185,0.0,54.91,0.0
64.15,clear-night,0.71,10.0,Clear,64.15,1024.31,6.02,0.06,1466395200,184,0.0,54.57,0.0
62.44,clear-night,0.75,10.0,Clear,62.44,1023.87,4.81,0.02,1466398800,175,0.0,54.52,0.0
60.59,clear-night,0.8,10.0,Clear,60.59,1023.18,4.79,0.05,1466402400,180,0.0,54.42,0.0
59.55,clear-night,0.83,10.0,Clear,59.55,1022.78,3.96,0.02,1466406000,192,0.0,54.28,0.0
58.62,clear-night,0.86,9.84,Clear,58.62,1022.66,5.36,0.04,1466409600,189,0.0,54.38,0.0
57.91,clear-night,0.88,9.89,Clear,57.91,1022.7,4.46,0.01,1466413200,200,0.0,54.24,0.0
58.46,clear-day,0.89,8.73,Clear,58.46,1022.83,4.71,0.1,1466416800,193,0.0,55.15,0.0
60.69,clear-day,0.85,9.74,Clear,60.69,1022.78,3.62,0.0,1466420400,192,0.0,56.12,0.0
64.99,clear-day,0.76,10.0,Clear,64.99,1022.63,4.72,0.2,1466424000,188,0.0,57.11,0.0
68.45,clear-day,0.69,9.75,Clear,68.45,1021.99,5.11,0.06,1466427600,186,0.0,57.93,0.0
72.68,clear-day,0.63,10.0,Clear,72.68,1021.25,5.84,0.06,1466431200,185,0.0,59.53,0.0
77.21,clear-day,0.57,9.87,Clear,77.21,1020.35,4.86,0.05,1466434800,194,0.0,60.71,0.0
80.73,clear-day,0.53,10.0,Clear,81.78,1019.45,7.81,0.03,1466438400,185,0.0,61.82,0.0
83.55,clear-day,0.48,10.0,Clear,84.18,1018.24,7.59,0.05,1466442000,189,0.0,61.76,0.0
85.63,clear-day,0.44,10.0,Clear,85.87,1017.07,9.47,0.07,1466445600,199,0.0,61.19,0.0
86.03,clear-day,0.43,10.0,Clear,86.03,1016.09,10.7,0.16,1466449200,193,0.0,60.61,0.0
85.5,clear-day,0.44,10.0,Clear,85.71,1015.21,11.7,0.12,1466452800,186,0.0,61.07,0.0
84.38,clear-day,0.46,10.0,Clear,84.73,1014.29,12.09,0.13,1466456400,186,0.0,61.18,0.0
82.57,clear-day,0.48,10.0,Clear,83.11,1013.58,12.25,0.07,1466460000,190,0.0,60.97,0.0
79.95,clear-day,0.52,10.0,Clear,79.95,1012.89,10.83,0.08,1466463600,191,0.0,60.63,0.0
76.67,clear-day,0.58,10.0,Clear,76.67,1012.17,10.46,0.06,1466467200,182,0.0,60.98,0.0
74.24,clear-night,0.62,10.0,Clear,74.24,1011.97,10.04,0.06,1466470800,189,0.0,60.43,0.0
72.48,clear-night,0.65,10.0,Clear,72.48,1011.72,8.51,0.04,1466474400,193,0.0,60.08,0.0
70.45,clear-night,0.69,10.0,Clear,70.45,1010.73,7.38,0.1,1466478000,191,0.0,59.77,0.0
69.43,clear-night,0.71,10.0,Clear,69.43,1009.78,6.81,0.1,1466481600,187,0.0,59.52,0.0
68.47,clear-night,0.73,10.0,Clear,68.47,1008.84,7.02,0.18,1466485200,190,0.0,59.58,0.0
67.17,rain,0.78,9.18,Light Rain,67.17,1008.21,4.44,0.24,1466488800,191,0.0117,60.13,0.53
66.38,rain,0.83,8.75,Light Rain,66.38,1007.71,3.94,0.2,1466492400,208,0.022,61.01,0.62
65.79,rain,0.87,9.12,Light Rain,65.79,1007.6,1.66,0.31,1466496000,222,0.0354,61.97,0.68
65.44,rain,0.89,9.25,Light Rain,65.44,1007.28,2.78,0.37,1466499600,191,0.0178,61.99,0.59
65.32,clear-day,0.9,9.14,Clear,65.32,1006.89,4.01,0.15,1466503200,243,0.004,62.29,0.15
66.71,clear-day,0.86,9.36,Clear,66.71,1007.79,5.42,0.08,1466506800,220,0.0,62.45,0.0
69.31,clear-day,0.76,9.83,Clear,69.31,1008.53,4.73,0.06,1466510400,218,0.0,61.53,0.0
72.47,clear-day,0.57,9.96,Clear,72.47,1008.52,10.07,0.04,1466514000,293,0.0,56.16,0.0
73.91,clear-day,0.48,10.0,Clear,73.91,1008.62,9.88,0.08,1466517600,295,0.0,52.92,0.0
75.9,clear-day,0.4,10.0,Clear,75.9,1008.95,10.92,0.05,1466521200,285,0.0,49.98,0.0
77.67,clear-day,0.34,10.0,Clear,77.67,1009.0,12.1,0.07,1466524800,273,0.0,47.05,0.0
79.31,clear-day,0.31,10.0,Clear,79.31,1008.68,12.11,0.07,1466528400,279,0.0,45.77,0.0
80.53,clear-day,0.29,10.0,Clear,79.44,1008.2,12.42,0.04,1466532000,272,0.0,45.35,0.0
81.0,clear-day,0.28,10.0,Clear,79.64,1007.95,12.82,0.0,1466535600,273,0.0,44.36,0.0
80.88,clear-day,0.27,10.0,Clear,79.56,1007.6,12.58,0.05,1466539200,280,0.0,44.17,0.0
79.86,clear-day,0.28,10.0,Clear,79.86,1007.22,12.14,0.01,1466542800,292,0.0,44.19,0.0
78.02,clear-day,0.3,10.0,Clear,78.02,1007.25,10.31,0.01,1466546400,306,0.0,44.31,0.0
76.57,clear-day,0.32,10.0,Clear,76.57,1007.49,8.7,0.04,1466550000,302,0.0,44.2,0.0
73.14,clear-day,0.35,10.0,Clear,73.14,1007.92,6.3,0.07,1466553600,303,0.0,44.03,0.0
68.24,clear-night,0.44,10.0,Clear,68.24,1008.64,4.81,0.08,1466557200,292,0.0,45.7,0.0
63.99,clear-night,0.53,10.0,Clear,63.99,1009.41,3.78,0.08,1466560800,289,0.0,46.26,0.0
60.93,clear-night,0.61,10.0,Clear,60.93,1009.42,0.95,0.04,1466564400,347,0.0,47.53,0.0
56.78,clear-night,0.71,10.0,Clear,56.78,1009.52,2.43,0.05,1466568000,303,0.0,47.53,0.0
55.09,clear-night,0.77,10.0,Clear,55.09,1009.61,1.92,0.05,1466571600,242,0.0,47.94,0.0
53.18,clear-night,0.8,10.0,Clear,53.18,1009.48,2.52,0.03,1466575200,276,0.0,47.09,0.0
52.36,clear-night,0.82,10.0,Clear,52.36,1009.38,0.98,0.13,1466578800,247,0.0,46.93,0.0
50.79,clear-night,0.86,10.0,Clear,50.79,1009.33,4.11,0.04,1466582400,326,0.0,46.66,0.0
50.39,clear-night,0.85,9.52,Clear,50.39,1009.25,2.32,0.09,1466586000,295,0.0,46.08,0.0
51.47,clear-day,0.85,9.91,Clear,51.47,1009.29,4.05,0.17,1466589600,268,0.0,47.16,0.0
55.72,clear-day,0.77,10.0,Clear,55.72,1009.33,0.98,0.09,1466593200,282,0.0,48.67,0.0
60.22,clear-day,0.67,10.0,Clear,60.22,1009.38,2.21,0.24,1466596800,206,0.0,49.3,0.0
63.7,clear-day,0.61,10.0,Clear,63.7,1009.04,3.03,0.21,1466600400,167,0.0,50.06,0.0
67.43,partly-cloudy-day,0.54,10.0,Partly Cloudy,67.43,1008.88,3.7,0.25,1466604000,215,0.0,50.41,0.0
68.88,partly-cloudy-day,0.53,9.4,Partly Cloudy,68.88,1009.47,6.12,0.26,1466607600,207,0.0039,50.88,0.15
68.56,rain,0.55,9.87,Drizzle,68.56,1009.78,6.93,0.27,1466611200,308,0.0074,51.79,0.37
69.17,partly-cloudy-day,0.54,9.87,Partly Cloudy,69.17,1010.14,10.0,0.26,1466614800,342,0.0032,51.77,0.11
72.52,clear-day,0.46,10.0,Clear,72.52,1010.28,10.84,0.14,1466618400,314,0.0,50.45,0.0
75.27,clear-day,0.36,10.0,Clear,75.27,1010.11,14.51,0.12,1466622000,310,0.0,46.73,0.0
75.62,clear-day,0.34,10.0,Clear,75.62,1009.78,12.6,0.16,1466625600,298,0.0,44.92,0.0
75.61,clear-day,0.33,10.0,Clear,75.61,1009.93,12.18,0.19,1466629200,291,0.0,44.71,0.0
75.25,clear-day,0.34,10.0,Clear,75.25,1010.16,12.05,0.24,1466632800,300,0.0,44.67,0.0
73.83,clear-day,0.36,10.0,Clear,73.83,1010.65,8.51,0.13,1466636400,290,0.0,45.0,0.0
70.57,clear-day,0.4,10.0,Clear,70.57,1011.18,6.53,0.06,1466640000,298,0.0,45.23,0.0
65.8,clear-night,0.48,9.82,Clear,65.8,1011.84,5.42,0.05,1466643600,296,0.0,45.38,0.0
60.92,clear-night,0.58,10.0,Clear,60.92,1012.75,4.22,0.01,1466647200,278,0.0,45.98,0.0
57.61,clear-night,0.66,10.0,Clear,57.61,1013.23,1.86,0.04,1466650800,232,0.0,46.42,0.0
55.43,clear-night,0.71,10.0,Clear,55.43,1013.46,2.1,0.06,1466654400,229,0.0,46.29,0.0
53.12,clear-night,0.79,10.0,Clear,53.12,1013.11,2.9,0.01,1466658000,301,0.0,46.79,0.0
51.45,clear-night,0.81,10.0,Clear,51.45,1012.83,0.67,0.03,1466661600,343,0.0,45.93,0.0
50.23,clear-night,0.85,9.34,Clear,50.23,1013.13,0.84,0.1,1466665200,327,0.0,45.83,0.0
49.62,clear-night,0.85,9.31,Clear,49.62,1013.0,1.63,0.12,1466668800,238,0.0,45.45,0.0
49.03,clear-night,0.87,9.1,Clear,49.03,1012.96,0.8,0.04,1466672400,291,0.0,45.29,0.0
50.32,clear-day,0.86,9.67,Clear,50.32,1013.12,1.57,0.09,1466676000,315,0.0,46.3,0.0
54.13,clear-day,0.8,9.68,Clear,54.13,1012.94,1.75,0.12,1466679600,341,0.0,48.24,0.0
59.14,clear-day,0.7,10.0,Clear,59.14,1013.28,2.41,0.15,1466683200,350,0.0,49.52,0.0
64.8,clear-day,0.57,10.0,Clear,64.8,1012.73,0.93,0.1,1466686800,325,0.0,49.27,0.0
70.14,clear-day,0.46,10.0,Clear,70.14,1012.33,2.44,0.05,1466690400,347,0.0,48.33,0.0
73.23,clear-day,0.4,10.0,Clear,73.23,1012.07,1.83,0.05,1466694000,235,0.0,47.74,0.0
76.49,clear-day,0.37,9.89,Clear,76.49,1011.39,3.71,0.13,1466697600,196,0.0,47.99,0.0
78.35,clear-day,0.35,10.0,Clear,78.35,1010.72,4.67,0.14,1466701200,201,0.0,48.75,0.0
78.99,partly-cloudy-day,0.34,10.0,Partly Cloudy,78.99,1010.16,5.64,0.29,1466704800,225,0.0,48.32,0.0
79.4,clear-day,0.34,10.0,Clear,79.4,1009.78,4.6,0.07,1466708400,258,0.0,48.86,0.0
80.03,clear-day,0.34,10.0,Clear,79.46,1009.95,5.41,0.18,1466712000,264,0.0,48.82,0.0
79.77,clear-day,0.34,10.0,Clear,79.77,1010.05,5.43,0.21,1466715600,254,0.0,49.23,0.0
79.37,clear-day,0.35,10.0,Clear,79.37,1009.82,4.47,0.06,1466719200,269,0.0,49.46,0.0
77.82,clear-day,0.38,10.0,Clear,77.82,1009.83,4.01,0.14,1466722800,286,0.0,50.14,0.0
73.53,clear-day,0.48,10.0,Clear,73.53,1010.34,2.77,0.09,1466726400,285,0.0,52.6,0.0
67.42,clear-night,0.63,10.0,Clear,67.42,1010.86,1.7,0.05,1466730000,14,0.0,54.38,0.0
63.74,clear-night,0.7,10.0,Clear,63.74,1011.81,2.7,0.01,1466733600,340,0.0,53.85,0.0
60.52,clear-night,0.77,10.0,Clear,60.52,1012.57,3.26,0.05,1466737200,27,0.0,53.23,0.0
57.89,clear-night,0.82,10.0,Clear,57.89,1012.9,2.9,0.02,1466740800,9,0.0,52.34,0.0
56.88,clear-night,0.83,9.96,Clear,56.88,1013.1,1.72,0.08,1466744400,358,0.0,51.77,0.0
55.23,clear-night,0.84,9.89,Clear,55.23,1013.59,3.84,0.08,1466748000,1,0.0,50.4,0.0
54.54,clear-night,0.83,9.89,Clear,54.54,1014.09,5.36,0.04,1466751600,8,0.0,49.49,0.0
52.53,clear-night,0.85,9.63,Clear,52.53,1014.59,4.71,0.02,1466755200,6,0.0,48.21,0.0
51.19,clear-night,0.87,8.53,Clear,51.19,1015.42,3.5,0.04,1466758800,7,0.0,47.31,0.0
51.65,clear-day,0.86,9.78,Clear,51.65,1016.33,3.91,0.03,1466762400,17,0.0,47.6,0.0
56.73,clear-day,0.78,10.0,Clear,56.73,1016.85,5.25,0.0,1466766000,10,0.0,50.1,0.0
62.86,clear-day,0.66,9.79,Clear,62.86,1017.39,5.14,0.03,1466769600,20,0.0,51.34,0.0
68.57,clear-day,0.54,10.0,Clear,68.57,1017.98,5.13,0.02,1466773200,29,0.0,51.43,0.0
73.16,clear-day,0.43,10.0,Clear,73.16,1018.2,5.4,0.02,1466776800,15,0.0,49.13,0.0
76.2,clear-day,0.35,10.0,Clear,76.2,1018.47,5.61,0.03,1466780400,68,0.0,46.52,0.0
78.18,clear-day,0.32,9.74,Clear,78.18,1018.54,4.28,0.08,1466784000,4,0.0,46.23,0.0
79.23,clear-day,0.3,10.0,Clear,79.23,1018.32,4.66,0.07,1466787600,332,0.0,45.29,0.0
79.98,clear-day,0.29,10.0,Clear,79.98,1018.19,2.49,0.09,1466791200,107,0.0,44.71,0.0
81.46,clear-day,0.28,10.0,Clear,79.98,1018.08,0.19,0.13,1466794800,357,0.0,45.39,0.0
81.75,clear-day,0.28,10.0,Clear,80.16,1017.96,1.68,0.11,1466798400,162,0.0,45.43,0.0
81.94,clear-day,0.28,10.0,Clear,80.32,1017.92,5.66,0.1,1466802000,209,0.0,45.98,0.0
80.74,clear-day,0.31,10.0,Clear,79.69,1017.99,2.96,0.14,1466805600,195,0.0,46.97,0.0
78.87,clear-day,0.34,10.0,Clear,78.87,1018.29,4.06,0.09,1466809200,167,0.0,47.87,0.0
74.41,clear-day,0.45,9.97,Clear,74.41,1018.8,6.35,0.1,1466812800,176,0.0,51.4,0.0
68.31,clear-night,0.56,9.95,Clear,68.31,1019.17,6.42,0.09,1466816400,170,0.0,52.23,0.0
65.32,clear-night,0.62,10.0,Clear,65.32,1020.05,5.06,0.05,1466820000,184,0.0,51.98,0.0
62.54,clear-night,0.67,10.0,Clear,62.54,1020.25,5.44,0.05,1466823600,184,0.0,51.59,0.0
60.22,clear-night,0.74,10.0,Clear,60.22,1020.47,2.84,0.0,1466827200,193,0.0,51.72,0.0
57.39,clear-night,0.81,10.0,Clear,57.39,1020.77,1.21,0.0,1466830800,247,0.0,51.62,0.0
55.87,clear-night,0.84,10.0,Clear,55.87,1020.97,7.0,0.0,1466834400,250,0.0,51.05,0.0
54.74,clear-night,0.86,10.0,Clear,54.74,1021.15,0.36,0.0,1466838000,284,0.0,50.62,0.0
53.44,clear-night,0.88,9.38,Clear,53.44,1021.31,2.23,0.0,1466841600,327,0.0,49.91,0.0
52.47,clear-night,0.89,8.84,Clear,52.47,1021.56,1.34,0.01,1466845200,262,0.0,49.42,0.0
52.32,clear-day,0.9,9.73,Clear,52.32,1022.19,2.04,0.03,1466848800,321,0.0,49.6,0.0
57.8,clear-day,0.81,10.0,Clear,57.8,1022.5,3.06,0.05,1466852400,275,0.0,52.14,0.0
63.6,clear-day,0.69,10.0,Clear,63.6,1022.69,0.69,0.09,1466856000,104,0.0,53.24,0.0
68.52,clear-day,0.56,10.0,Clear,68.52,1022.78,3.72,0.07,1466859600,179,0.0,52.31,0.0
72.9,clear-day,0.5,10.0,Clear,72.9,1022.59,3.68,0.07,1466863200,175,0.0,53.16,0.0
76.47,clear-day,0.43,10.0,Clear,76.47,1022.46,4.92,0.07,1466866800,153,0.0,52.3,0.0
79.14,clear-day,0.38,10.0,Clear,79.14,1022.23,2.64,0.07,1466870400,236,0.0,51.26,0.0
81.52,clear-day,0.35,10.0,Clear,80.55,1022.07,1.68,0.09,1466874000,172,0.0,51.08,0.0
82.86,clear-day,0.33,9.79,Clear,81.35,1021.66,3.5,0.15,1466877600,209,0.0,50.4,0.0
84.14,clear-day,0.31,10.0,Clear,82.21,1021.07,2.94,0.08,1466881200,186,0.0,50.08,0.0
84.24,clear-day,0.3,10.0,Clear,82.24,1020.99,0.95,0.1,1466884800,125,0.0,49.76,0.0
84.21,clear-day,0.31,10.0,Clear,82.25,1020.93,3.15,0.06,1466888400,216,0.0,49.94,0.0
83.42,clear-day,0.31,9.91,Clear,81.69,1020.71,5.43,0.06,1466892000,153,0.0,50.0,0.0
81.8,clear-day,0.34,10.0,Clear,80.68,1020.52,6.13,0.03,1466895600,184,0.0,50.64,0.0
76.71,clear-day,0.45,10.0,Clear,76.71,1021.12,3.92,0.16,1466899200,179,0.0,53.98,0.0
71.53,clear-night,0.53,10.0,Clear,71.53,1021.68,6.56,0.06,1466902800,164,0.0,53.54,0.0
67.9,clear-night,0.59,10.0,Clear,67.9,1022.28,7.0,0.05,1466906400,171,0.0,52.9,0.0
65.51,clear-night,0.62,10.0,Clear,65.51,1022.41,6.86,0.05,1466910000,172,0.0,51.96,0.0
63.56,clear-night,0.65,9.84,Clear,63.56,1022.43,5.79,0.03,1466913600,177,0.0,51.54,0.0
61.35,clear-night,0.69,10.0,Clear,61.35,1022.52,3.72,0.03,1466917200,183,0.0,51.25,0.0
59.59,clear-night,0.74,10.0,Clear,59.59,1022.65,3.87,0.03,1466920800,182,0.0,51.46,0.0
58.06,clear-night,0.79,10.0,Clear,58.06,1023.35,4.29,0.03,1466924400,189,0.0,51.5,0.0
56.51,clear-night,0.83,10.0,Clear,56.51,1023.57,4.61,0.03,1466928000,214,0.0,51.5,0.0
55.85,clear-night,0.84,9.33,Clear,55.85,1023.39,1.07,0.04,1466931600,222,0.0,51.06,0.0
55.7,clear-day,0.86,9.37,Clear,55.7,1022.87,2.46,0.07,1466935200,246,0.0,51.44,0.0
60.6,clear-day,0.77,10.0,Clear,60.6,1022.93,2.46,0.08,1466938800,249,0.0,53.33,0.0
65.13,clear-day,0.67,10.0,Clear,65.13,1023.29,1.74,0.14,1466942400,210,0.0,53.74,0.0
70.35,clear-day,0.55,10.0,Clear,70.35,1023.33,1.79,0.08,1466946000,182,0.0,53.44,0.0
74.19,clear-day,0.51,9.85,Clear,74.19,1022.78,4.35,0.04,1466949600,199,0.0,54.79,0.0
78.61,clear-day,0.46,10.0,Clear,78.61,1022.53,6.71,0.07,1466953200,172,0.0,56.11,0.0
81.58,clear-day,0.43,10.0,Clear,81.48,1022.11,6.72,0.04,1466956800,188,0.0,57.1,0.0
84.17,clear-day,0.39,9.95,Clear,83.38,1021.7,5.29,0.09,1466960400,172,0.0,56.84,0.0
85.79,clear-day,0.36,10.0,Clear,84.51,1021.17,7.9,0.23,1466964000,177,0.0,55.97,0.0
86.95,clear-day,0.35,10.0,Clear,85.43,1020.74,8.92,0.13,1466967600,189,0.0,55.61,0.0
86.56,clear-day,0.35,10.0,Clear,85.09,1020.18,10.55,0.12,1466971200,176,0.0,55.63,0.0
86.05,clear-day,0.37,10.0,Clear,84.86,1019.85,9.06,0.17,1466974800,195,0.0,56.5,0.0
84.59,clear-day,0.4,10.0,Clear,83.95,1019.47,10.41,0.09,1466978400,190,0.0,57.81,0.0
82.06,clear-day,0.45,10.0,Clear,82.17,1019.3,10.02,0.0,1466982000,185,0.0,58.82,0.0
78.21,clear-day,0.53,10.0,Clear,78.21,1019.19,9.11,0.1,1466985600,185,0.0,59.44,0.0
74.1,clear-night,0.59,10.0,Clear,74.1,1019.09,8.8,0.02,1466989200,177,0.0,59.06,0.0
71.36,clear-night,0.64,10.0,Clear,71.36,1019.3,5.91,0.03,1466992800,186,0.0,58.53,0.0
69.4,clear-night,0.67,10.0,Clear,69.4,1019.26,6.09,0.03,1466996400,184,0.0,58.13,0.0
67.9,clear-night,0.69,10.0,Clear,67.9,1019.15,5.14,0.01,1467000000,181,0.0,57.29,0.0
65.97,clear-night,0.72,10.0,Clear,65.97,1018.99,4.86,0.01,1467003600,172,0.0,56.6,0.0
64.18,clear-night,0.75,10.0,Clear,64.18,1018.89,5.49,0.03,1467007200,178,0.0,56.09,0.0
62.81,clear-night,0.77,10.0,Clear,62.81,1018.62,5.63,0.03,1467010800,182,0.0,55.38,0.0
61.82,clear-night,0.77,10.0,Clear,61.82,1018.58,4.15,0.03,1467014400,186,0.0,54.59,0.0
61.05,clear-night,0.79,9.95,Clear,61.05,1018.69,4.24,0.03,1467018000,178,0.0,54.59,0.0
60.84,clear-day,0.81,9.97,Clear,60.84,1018.67,5.52,0.02,1467021600,177,0.0,54.84,0.0
65.07,clear-day,0.73,10.0,Clear,65.07,1018.66,6.53,0.05,1467025200,186,0.0,56.03,0.0
69.03,clear-day,0.64,10.0,Clear,69.03,1018.45,6.49,0.06,1467028800,183,0.0,56.36,0.0
73.04,clear-day,0.54,10.0,Clear,73.04,1018.26,8.6,0.03,1467032400,185,0.0,55.64,0.0
76.86,clear-day,0.45,10.0,Clear,76.86,1017.6,10.3,0.08,1467036000,186,0.0,53.63,0.0
79.6,clear-day,0.38,10.0,Clear,79.6,1017.01,12.52,0.06,1467039600,193,0.0,51.47,0.0
81.2,clear-day,0.35,10.0,Clear,80.33,1016.7,15.25,0.1,1467043200,188,0.0,50.86,0.0
80.95,clear-day,0.35,10.0,Clear,80.15,1016.25,14.19,0.0,1467046800,190,0.0,50.59,0.0
81.63,clear-day,0.37,9.95,Clear,80.85,1015.67,12.31,0.17,1467050400,181,0.0,52.85,0.0
80.4,clear-day,0.42,10.0,Clear,80.43,1015.39,11.99,0.08,1467054000,183,0.0,55.48,0.0
79.0,clear-day,0.47,10.0,Clear,79.0,1015.22,12.27,0.06,1467057600,187,0.0,56.94,0.0
77.52,partly-cloudy-day,0.54,10.0,Partly Cloudy,77.52,1015.12,10.17,0.3,1467061200,180,0.0013,59.43,0.02
76.25,clear-day,0.59,10.0,Clear,76.25,1014.99,12.68,0.21,1467064800,190,0.0,60.82,0.0
74.06,clear-day,0.66,10.0,Clear,74.06,1015.23,9.35,0.22,1467068400,191,0.0,62.05,0.0
73.1,partly-cloudy-day,0.7,10.0,Partly Cloudy,73.1,1015.31,10.37,0.41,1467072000,191,0.0,62.78,0.0
71.9,clear-night,0.74,10.0,Clear,71.9,1015.51,9.78,0.16,1467075600,192,0.0,62.99,0.0
71.43,partly-cloudy-night,0.75,10.0,Partly Cloudy,71.43,1015.84,9.48,0.31,1467079200,189,0.0,63.14,0.0
70.75,partly-cloudy-night,0.76,10.0,Partly Cloudy,70.75,1015.79,9.11,0.39,1467082800,191,0.0,62.79,0.0
70.5,partly-cloudy-night,0.76,10.0,Partly Cloudy,70.5,1015.49,7.75,0.31,1467086400,183,0.0,62.64,0.0
69.88,partly-cloudy-night,0.79,9.9,Partly Cloudy,69.88,1015.18,7.17,0.31,1467090000,191,0.0,63.17,0.0
68.28,rain,0.85,8.2,Light Rain,68.28,1014.94,6.79,0.64,1467093600,181,0.018,63.74,0.59
67.91,rain,0.88,7.61,Light Rain,67.91,1014.71,7.2,0.31,1467097200,183,0.0378,64.29,0.69
67.5,rain,0.89,8.89,Light Rain,67.5,1014.48,6.38,0.31,1467100800,175,0.0268,64.26,0.65
67.0,rain,0.91,8.01,Drizzle,67.0,1014.48,6.23,0.42,1467104400,171,0.0078,64.35,0.39
67.25,rain,0.91,7.47,Drizzle,67.25,1014.58,6.81,0.0,1467108000,182,0.0055,64.49,0.24
68.09,partly-cloudy-day,0.9,7.04,Partly Cloudy,68.09,1014.81,6.9,0.31,1467111600,181,0.0,65.05,0.0
69.52,cloudy,0.88,8.46,Overcast,69.52,1014.89,6.41,1.0,1467115200,185,0.0,65.8,0.0
70.34,clear-day,0.86,9.12,Clear,70.34,1014.98,7.64,,1467118800,186,0.0,66.02,0.0
71.4,clear-day,0.83,9.19,Clear,71.4,1014.83,8.22,,1467122400,193,0.0,65.83,0.0
72.93,cloudy,0.78,9.41,Overcast,72.93,1014.76,8.8,1.0,1467126000,184,0.0,65.5,0.0
74.36,clear-day,0.73,9.67,Clear,74.36,1014.68,8.46,,1467129600,192,0.0,64.95,0.0
76.02,partly-cloudy-day,0.67,10.0,Partly Cloudy,76.02,1014.11,10.01,0.31,1467133200,185,0.0,64.08,0.0
77.24,partly-cloudy-day,0.63,10.0,Partly Cloudy,77.24,1013.4,11.26,0.4,1467136800,181,0.0,63.83,0.0
77.18,partly-cloudy-day,0.63,9.8,Partly Cloudy,77.18,1012.85,10.3,0.31,1467140400,184,0.0,63.66,0.0
76.14,partly-cloudy-day,0.65,9.96,Partly Cloudy,76.14,1012.48,10.63,0.31,1467144000,175,0.0,63.65,0.0
74.96,partly-cloudy-day,0.69,9.91,Partly Cloudy,74.96,1012.38,9.88,0.54,1467147600,173,0.0,64.0,0.0
73.24,clear-day,0.73,9.71,Clear,73.24,1012.42,9.5,0.0,1467151200,174,0.0,64.23,0.0
72.22,clear-day,0.77,9.74,Clear,72.22,1012.63,7.1,0.0,1467154800,178,0.003,64.65,0.1
71.18,partly-cloudy-day,0.8,9.88,Mostly Cloudy,71.18,1012.51,6.24,0.78,1467158400,170,0.0,64.78,0.0
70.08,rain,0.84,9.37,Light Rain,70.08,1012.51,5.85,,1467162000,169,0.0148,65.12,0.56
69.29,rain,0.87,8.65,Light Rain,69.29,1012.55,5.05,0.0,1467165600,175,0.0415,65.16,0.7
69.13,rain,0.87,9.6,Drizzle,69.13,1012.32,3.83,0.6,1467169200,177,0.0058,65.05,0.26
68.6,rain,0.89,8.7,Light Rain,68.6,1011.93,5.24,,1467172800,184,0.0221,65.08,0.62
68.33,rain,0.9,8.71,Light Rain,68.33,1011.76,6.73,,1467176400,178,0.019,65.13,0.6
68.03,partly-cloudy-night,0.91,8.16,Mostly Cloudy,68.03,1011.29,4.39,0.83,1467180000,185,0.0025,65.21,0.07
67.6,clear-night,0.93,8.44,Clear,67.6,1011.14,4.33,,1467183600,192,0.0029,65.4,0.09
67.04,rain,0.93,8.13,Drizzle,67.04,1010.89,2.97,,1467187200,175,0.0081,64.94,0.41
66.85,rain,0.93,8.11,Drizzle,66.85,1010.81,2.15,0.21,1467190800,169,0.0065,64.91,0.31
66.71,clear-day,0.93,8.92,Clear,66.71,1011.15,2.98,,1467194400,199,0.0047,64.54,0.19
67.65,partly-cloudy-day,0.91,9.64,Partly Cloudy,67.65,1011.46,4.51,0.31,1467198000,249,0.0029,64.81,0.09
69.35,partly-cloudy-day,0.83,9.92,Partly Cloudy,69.35,1011.65,2.58,0.33,1467201600,249,0.0,63.99,0.0
71.22,partly-cloudy-day,0.78,10.0,Partly Cloudy,71.22,1011.78,4.26,0.25,1467205200,240,0.0016,64.06,0.03
72.78,partly-cloudy-day,0.73,10.0,Partly Cloudy,72.78,1011.59,3.24,0.31,1467208800,266,0.0,63.64,0.0
75.58,partly-cloudy-day,0.64,10.0,Partly Cloudy,75.58,1011.36,4.34,0.31,1467212400,252,0.0,62.57,0.0
