Date,use [kW]_x,gen [kW]_x,GuestHouseKitchen [kW]_x,GuestHouseKitchen [kW].1_x,GroundSourceHeatPump [kW]_x,Photovoltaics [kW]_x,WellPump [kW]_x,Range [kW]_x,SecondFloorBathroom [kW]_x,PanelReceptacles [kW]_x,KitchenReceptacles [kW]_x,KitchenReceptacles [kW].1,Microwave [kW]_x,Refrigerator [kW]_x,use [kW]_y,gen [kW]_y,FreshAirVentilation [kW],HousePanel [kW],LivingRoomReceptacles [kW],SecondFloorBathroom [kW]_y,WashingMachine [kW],Studies&amp;OutsideLighting [kW],DiningRoomReceptacles [kW],Basement&amp;HallLighting [kW],GuestHouseBathroom [kW],GuestHouseBedroom [kW],WorkshopReceptacleBathHeater [kW],GuestHouseKitchen [kW]_y,GuestHouseKitchen [kW].1_y,GroundSourceHeatPump [kW]_y,Photovoltaics [kW]_y,WellPump [kW]_y,Range [kW]_y,SecondFloorBathroom [kW].1,PanelReceptacles [kW]_y,KitchenReceptacles [kW]_y,Microwave [kW]_y,Refrigerator [kW]_y,NetHousePowerUsage [kW]_x,GarageReceptacles&amp;Lights [kW]_x,GarageReceptacles [kW]_x,ShedReceptacles [kW]_x,ShedLights [kW]_x,PanelReceptacles [kW].1,GaragePV [kW]_x,GuestHouseLivingRoom [kW]_x,MasterBedroom [kW]_x,HeatCirculatorPumps [kW]_x,DomesticHotWaterReserve [kW]_x,MasterBathroom [kW]_x,KitchenIsland [kW]_x,RadiantHeatReserveTank [kW]_x,BasementReceptacles [kW]_x,Dryer [kW]_x,KitchenLighting [kW]_x,GuestHouseDiningRoomRecept [kW]_x,Porch+VerandaLighting [kW]_x,use [kW]_x,gen [kW]_x,GuestHouseLivingRoom [kW]_y,MasterBedroom [kW]_y,HeatCirculatorPumps [kW]_y,DomesticHotWaterReserve [kW]_y,MasterBathroom [kW]_y,KitchenIsland [kW]_y,RadiantHeatReserveTank [kW]_y,BasementReceptacles [kW]_y,Dryer [kW]_y,KitchenLighting [kW]_y,GuestHouseDiningRoomRecept [kW]_y,Porch+VerandaLighting [kW]_y,use [kW]_y,gen [kW]_y,NetHousePowerUsage [kW]_y,GarageReceptacles [kW]_y,GarageReceptacles&amp;Lights [kW]_y,ShedReceptacles [kW]_y,ShedLights [kW]_y,PanelReceptacles [kW],GaragePV [kW]_y
2015-11-18,0.0,0.0,0.03822166499999999,0.019650556000000003,1.6179411129999999,24.261762778999998,0.7965877789999999,0.006256112000000001,0.304379168,0.08889749899999999,0.005196386999999999,0.037447222,0.135945832,0.925303052,3.6515247239999997,39.384831944999995,0.765178891,26.872271109000007,0.07046750000000002,0.018859168000000003,0.018528889000000003,0.032790832000000006,0.0018438899999999997,0.044621943,0.05266722199999999,0.04602500100000001,1.783195556,0.038221943999999994,0.019650833999999995,1.7378383339999999,25.961025001000007,0.8561583330000001,0.006256668000000002,0.325827221,0.109277778,0.005196388000000001,0.152943054,1.006316389,21.128034444000004,0.008295555000000001,0.280305834,0.03694527499999999,0.012882779,0.08264055700000002,13.423806941999999,0.068536946,0.054487221999999995,0.117881667,0.04974222100000001,0.04832777900000001,0.05922694500000001,0.05127972199999999,0.08323777700000001,0.003014999,0.037078056000000005,0.000703057,0.012523611,0.0,0.0,0.274145557,0.217947773,0.4715255579999999,0.19896666800000004,0.19330888999999993,0.23690666300000005,0.20511777900000003,0.3329477740000002,0.012059997999999997,0.05233666700000001,0.0029100030000000004,0.05009332900000002,0.0,0.0,79.41885444499997,1.029783339,0.033657779000000006,0.147782223,0.05320889000000003,0.237368884,49.279148885999994
2015-11-19,0.0,0.0,0.0354725,0.019906388,15.930969443999997,1.75060389,0.42420555300000007,0.009264443999999998,0.464155832,0.08781916799999996,0.19731750099999998,0.05501583099999999,0.298257778,1.0161661110000002,25.30337639,3.3715661089999998,1.002619165,26.098151945,0.316105279,0.032825277,0.016975556,0.466253611,0.0052997209999999986,1.649763888,0.048491109,0.048304723,1.7458150000000003,0.035472499,0.019906390000000003,17.094433333999998,1.8455819439999996,0.45631805599999986,0.009264444999999998,0.49718861,0.10809222300000002,0.19731749999999995,0.327133612,1.1036166649999999,9.057365833,0.014151945,0.265860836,0.039553054000000004,0.004375557,0.042953612,1.5403836089999998,0.067526111,0.6892325010000001,1.086592778,0.03814499800000001,0.097618889,0.26324583399999996,0.035120277,0.081574166,0.0025827759999999997,1.6825125000000003,0.0023333329999999995,0.025563890999999995,0.0,0.0,0.270106672,2.7569311130000007,4.34637333,0.15390665900000006,0.39047777999999994,1.0529844510000004,0.14285999900000004,0.32630000499999995,0.010419997000000004,6.104133329000001,0.009433335999999997,0.10225666599999997,0.0,0.0,41.332397784,0.97032556,0.05660777799999999,0.15821222400000004,0.018582221,0.08731333200000001,5.7299644449999985
2015-11-20,0.0,0.0,0.037591111999999996,0.019642501,5.719236665,25.737154442999998,0.5762905559999999,4.070315553,0.5976244459999999,0.089535556,0.46957583299999994,0.06182388900000001,0.743913889,1.43159139,12.831211389,42.495531390000004,0.776905002,35.35924860899999,0.27861861099999996,0.018742778,0.017812777,0.31111777799999996,0.0030750009999999995,0.33334555700000007,0.051637501,0.045450555000000004,1.767903612,0.037591110999999997,0.019642500999999996,6.127743609,27.636678335,0.588420279,4.0703155540000004,0.5787372200000002,0.10110833200000002,0.46957583299999994,0.7942138910000001,1.4044447230000003,24.476536390000003,0.012096945000000001,0.29037944400000004,0.034411386,0.014307777999999997,3.337411112,14.858853056000003,0.068335,0.17519583199999997,0.209932778,0.04628832999999999,0.051233335000000005,0.05252166800000001,0.044321669999999994,0.08252055699999997,0.003026111,0.882705556,0.001302225,0.014814999999999998,0.0,0.0,0.273338891,0.700784446,0.839730001,0.18515332900000003,0.2049333369999999,0.21008555099999981,0.17728666600000004,0.33008111199999995,0.012104446999999999,3.3321388890000003,0.005695558999999999,0.05925889099999998,0.0,0.0,95.08397444600001,1.1239955520000002,0.05041000000000001,0.13764444700000003,0.060075554,12.109207775999998,54.49137777499999
2015-11-21,0.0,0.0,0.037050278,0.019435834,5.682210553999998,21.692882777,1.1724972220000003,1.552647221,0.33765138999999994,0.089270834,0.729890832,0.077498054,0.27063527800000003,1.454761667,14.704587222999997,35.19645916499999,0.775108056,27.294433056999996,0.198190279,0.018669721999999996,0.018174444999999997,0.112012779,0.0025605539999999996,0.228913057,0.051266389000000016,0.04486027600000001,1.7592088900000002,0.03705027699999999,0.019435831999999997,6.110466945000001,23.283145000999998,1.261826943,1.5526472219999998,0.3626783350000001,0.11008777799999998,0.729890832,0.295847223,1.576193611,19.041962778,0.009641667999999999,0.49285000100000004,0.037290555999999996,0.010231388000000001,3.2733663889999995,11.924103054000003,0.06775861,0.148149998,0.36033944100000004,0.045774999999999996,0.057464721,0.027063055000000003,0.04463722300000001,0.08229527699999999,0.0029866650000000003,0.476803889,0.0010002789999999998,0.19623249900000003,0.0,0.0,0.27103444499999996,0.5926077759999998,1.4413577799999997,0.18310000099999993,0.22985889,0.10825222199999998,0.17854888600000002,0.329182221,0.011948890999999996,1.6759255579999999,0.004292214999999999,0.7849311120000001,0.0,0.0,74.51128444699995,1.8065411119999994,0.040259998000000005,0.14916222200000004,0.044441109999999985,12.037906670000002,43.953535556
2015-11-22,0.0,0.0,0.036153609,0.188627778,4.265301668,7.659412776999999,1.2684172239999998,0.004353888,0.33036833299999996,0.08850222599999999,0.508922223,0.036865554999999994,0.26839583499999997,1.182808612,11.327055,14.230164721,0.767267221,12.332682779999999,0.47857111399999985,0.017966388999999996,0.8631877789999999,0.06153749900000001,0.002342777,0.3987038869999999,0.050914722,0.044750555,1.7523027789999999,0.036153611,0.18862777699999997,4.603797775,8.186762496000002,1.360015832,0.004352776000000001,0.35476972300000004,0.10953916500000001,0.508922223,0.293881111,1.2851225,5.565379999,0.008661389000000002,0.48705361,0.039622502000000004,0.004558055999999999,0.07393638900000002,6.0604877770000005,0.06672888899999999,0.13915555499999996,0.32716055600000005,0.042089444,0.05237944399999999,1.480157499,0.038979445,0.08035277699999999,0.0033216679999999994,0.056334445000000004,0.0042502799999999995,0.016918054,0.0,0.0,0.2669166660000001,0.5566133349999999,1.3086433380000002,0.17125110900000004,0.209517779,5.920632218000001,0.16654888999999998,0.3214099959999999,0.01328667,0.12529444299999998,0.017145552999999997,0.067671111,0.0,0.0,29.941658883999995,1.7744744430000001,0.03736111099999999,0.15849000400000002,0.021867777000000005,0.20134111600000013,22.338397775999997
2015-11-23,0.0,0.0,0.03756194400000001,0.019488333,5.307877778,25.32140389000001,0.26994777499999995,0.006105,0.30315111,0.08835999900000001,0.0053272219999999995,0.036620555,0.134830275,0.9779138889999999,7.720874720999999,41.798600279000006,0.776733886,30.183098332999997,0.07070472400000001,0.018872223999999996,0.017818889999999997,0.043188887999999995,0.002082779,0.079992223,0.052068055,0.045276111000000015,1.7667569449999998,0.037561943,0.019488329999999998,5.742778057000001,27.244761945999997,0.29119500099999995,0.006105001,0.32535611099999995,0.10949389,0.0053272219999999995,0.15120639000000002,1.068160554,23.069368332999996,0.009789441,0.278011387,0.036392502,0.014053889999999998,0.081611664,14.571562219999999,0.06803166799999999,0.053800832,0.6222411119999999,0.047771667,0.04804861099999999,0.059187500000000004,0.048429443999999995,0.08261888700000002,0.0029722210000000006,0.036934447999999995,0.000655833,0.010866388999999999,0.0,0.0,0.27212555999999993,0.21520445099999996,2.4889644399999997,0.19108666600000002,0.19219444600000002,0.23674888700000005,0.19371555099999999,0.33047555599999995,0.01188666799999999,0.05177333300000002,0.002796660000000001,0.04346555200000001,0.0,0.0,88.97344777700002,1.0199788859999999,0.03974444300000002,0.14557,0.05883777800000004,0.23430222199999992,53.646146665000025
2015-11-24,0.0,0.0,0.03778860999999999,0.019611665999999996,5.542439445000001,24.328112776999998,0.8025194420000001,0.006382778000000002,0.30405222,0.08870360900000002,0.0052524979999999995,0.036949165,0.13550389100000002,0.9441755570000001,8.339496109000002,40.74081694399999,0.816208889,28.031697226000006,0.070680278,0.018884721999999996,0.018157778000000003,0.04194944799999999,0.002172777,0.0443925,0.052422223000000004,0.045482498999999996,1.7772127779999995,0.037788612,0.019611666999999996,6.003360000000002,26.164219166999995,0.861986108,0.006382778000000001,0.326238335,0.10978111199999999,0.005252498000000001,0.15203471999999998,1.030532222,21.592512501999998,0.009166946999999998,0.27873222100000006,0.036656111,0.013585557000000002,0.08038110999999999,14.584205001999997,0.068225278,0.053989723,0.447318888,0.048759443000000006,0.04838194500000001,0.059264998000000006,0.049823332000000005,0.08260611099999998,0.0030516669999999997,0.037164445,0.0007469460000000001,0.01118889,0.0,0.0,0.27290000099999995,0.21595666599999996,1.7892733339999995,0.195035552,0.19352555499999993,0.237058888,0.19929333399999996,0.330422226,0.012206669000000009,0.052699998999999983,0.0030144440000000007,0.04475555199999998,0.0,0.0,83.19570666499997,1.0231488890000002,0.03666777299999999,0.14662444600000002,0.056433337,0.2298355589999999,53.748724446
2015-11-25,0.0,0.0,0.03764278099999999,0.019638890999999995,5.708744443999999,24.447128886999995,0.29181,0.005649999,0.303300835,0.088454444,0.005160553,0.036689168,0.135048887,0.9417819449999998,9.706506945000005,40.098710281,0.774049724,30.147626664999997,0.070586112,0.018956668999999995,0.017981667000000003,0.04445916799999999,0.0023108320000000005,0.16427638900000002,0.051999721,0.045522223,1.7740500010000002,0.037642223,0.019638609999999994,6.127289167999999,26.180192498999993,0.313579999,0.005649998000000001,0.324961944,0.096574726,0.005160553,0.151535555,1.0237955539999999,22.702483335,0.009124444999999998,0.284687498,0.036616389,0.012779721999999999,2.4163344429999998,13.920561666,0.06804944500000001,0.05379083300000001,0.41336944100000006,0.048360555,0.048345554,0.059239444000000016,0.049785002,0.082583055,0.0028211089999999996,0.037210001,0.0006858330000000001,0.011181112,0.0,0.0,0.27219999600000017,0.2151644410000001,1.653478887999999,0.19344443800000008,0.19338444100000002,0.23695888999999998,0.199142224,0.33033444700000003,0.011284441999999995,0.05286778400000002,0.002794443,0.04472444400000001,0.0,0.0,87.682926669,1.0444188899999998,0.037168891000000016,0.14646555799999997,0.05297666999999999,8.884138890000006,51.364544447999975
2015-11-26,0.0,0.0,0.036447779,0.019521668000000002,7.689306111,6.845002223,0.265501665,0.002463335,0.300187221,0.08764944300000001,0.0049700019999999985,0.035766668,0.133900279,0.8662908349999999,10.119709168,11.915858890000003,0.8509161120000001,12.924741110000003,0.07002027600000002,0.018903609999999998,0.017974445999999998,0.052932776,0.0026080570000000004,0.04408750000000001,0.051460555,0.044441667000000004,1.762505557,0.036448055,0.019521668000000002,8.264350002000002,7.324708333999999,0.285891665,0.0024633360000000004,0.3215113909999999,0.087649444,0.004970000999999998,0.14998194300000003,0.9428874999999999,7.800483612,0.006530553000000001,0.269841111,0.041597778999999994,0.004016942999999999,0.057698056,4.604187777999999,0.06728389000000001,0.053634446,0.5814983330000001,0.04595055499999999,0.047810276000000006,0.05935222199999999,0.046329445,0.081938057,0.0029344449999999995,0.038231942000000005,0.000551113,0.012306108,0.0,0.0,0.269135555,0.21453777899999998,2.3259933320000012,0.18380221800000002,0.19124111000000005,0.23740999999999995,0.18531778099999993,0.32775222499999984,0.011737781000000004,0.05695111100000002,0.002337775,0.04922444200000001,0.0,0.0,32.328905557999995,0.9883400050000002,0.026442224999999993,0.16639110699999998,0.01748111,0.134998896,17.02655333499999
2015-11-27,0.0,0.0,0.036846666,0.019496111,4.822567224999999,15.316351666000001,0.875864998,0.9025077789999999,0.45929166699999996,0.088226668,0.295642499,0.11831222300000001,0.156033612,1.189615278,9.074893333,25.558065831999997,0.865988056,22.615139167999995,0.31333805600000003,0.028599720999999998,0.017193332,0.050426387,0.002310556000000001,0.3208033330000001,0.051153055,0.045663613000000006,1.757101944,0.036846667,0.019496108,5.171038055999999,16.402432499000007,0.936694722,0.902508333,0.4923286069999999,0.08822639099999999,0.2956425,0.17439638900000004,1.2877108339999999,15.263553887999995,0.024176666999999995,0.29751555700000004,0.03739055599999999,0.008374722999999999,3.2952091639999996,9.155633333,0.067270835,0.1672775,0.857850276,0.044430001,0.053055833,0.052564722,0.044564999,0.08205166700000001,0.0028366659999999994,0.709067777,0.000563611,0.025572223000000005,0.0,0.0,0.2690822239999999,0.6691099949999999,3.431506662000001,0.17771999900000005,0.212224449,0.21025666100000004,0.17825999799999998,0.32820666800000003,0.011346661999999995,2.524999996,0.002581113999999999,0.10228889,0.0,0.0,59.89740555700001,1.0934899999999999,0.09806222399999998,0.14956222400000005,0.03464999399999999,12.020826665999998,33.74771999800002
2015-11-28,0.0,0.0,0.034682225,0.019044999,22.117153336999998,0.42958222100000004,0.8728327780000001,3.5043250040000005,0.541453613,0.08726083300000001,0.6148511120000001,0.31553444300000005,0.44062222199999995,1.5324038899999999,32.83208055400001,1.227668611,0.930534999,39.635044168,1.0617811109999997,0.027434999999999998,0.5735072210000001,0.12499027600000001,0.0025894439999999998,0.25466500200000003,0.04924249799999999,0.04127305699999999,1.7811194440000002,0.0346825,0.019045276,22.660525832999998,0.42847388899999994,0.936899443,3.5043250040000005,0.5811194460000001,0.08726194400000001,0.6148511140000001,0.4774183310000001,1.6521125000000005,15.918800556,0.015923609,0.30316389000000005,0.04214694500000001,0.006398057,5.136537221999999,0.801770279,0.066041943,0.19845555699999998,1.570775279,0.034641669000000014,0.079596389,1.36102,0.032003331999999995,0.07937083399999999,0.002414442999999999,1.105345556,0.003956945,0.019953890000000002,0.0,0.0,0.26416888400000005,0.793822222,6.283095556999999,0.14361555899999998,0.318385553,5.444081110999999,0.13534222299999996,0.3174844389999996,0.009657778999999998,3.9970855529999993,0.016123334999999992,0.07981666599999998,0.0,0.0,71.41557444500002,1.1173988930000003,0.063694445,0.168587779,0.02900999899999999,18.728963328999992,3.0217755540000004
2015-11-29,0.0,0.0,0.032695281,0.019326946000000005,19.168497221,23.641572778,1.5141255559999998,3.336717777,0.47428777699999997,0.08806499900000002,0.5415216659999998,0.058128056000000004,0.558182221,1.524638613,28.479984722999998,38.00956027899999,0.9116219449999998,41.390746945,0.338251389,0.025399721,0.9250311099999998,0.24593500000000001,0.0033669429999999994,0.5358908330000001,0.04982666499999999,0.043061389,1.846023889,0.032695278,0.019326943000000003,19.16849,25.292245275999996,1.6234672220000006,3.336717777,0.509376669,0.08806500099999999,0.5415216679999999,0.6030780559999999,1.6438063870000001,25.145261945999998,0.015614721000000002,0.30799027599999995,0.037393056,0.014883054999999997,3.5269177780000005,12.717315000000001,0.06740916599999999,0.268173056,1.635931388,0.038918331,0.07518528000000001,0.051011943,0.034451669,0.081364722,0.003088332999999999,0.55199389,0.001344167,0.017990557,0.0,0.0,0.269636665,1.0726922239999996,6.543718882999998,0.15567333499999994,0.3007399990000001,0.20404666900000007,0.14547110900000002,0.3254588829999999,0.012353337999999998,1.9579355560000002,0.005816666999999999,0.07196222599999999,0.0,0.0,106.264674445,1.1378611109999996,0.06501888900000001,0.14957222100000003,0.062292219,12.813657770999997,46.83119333200001
2015-11-30,0.0,0.0,0.030387222999999998,0.019482779000000002,14.028508332999998,10.91861389,1.16165222,1.938171112,0.43091416499999996,0.08846472199999998,0.5374077759999999,0.08317916700000001,0.32226333300000004,1.285585278,22.426552219999998,17.926805276999996,0.9500950020000001,29.173960002,0.068622499,0.019403055999999995,0.018988887000000003,0.167982501,0.0037694440000000007,0.9258241660000002,0.049868612,0.04477139,1.842749165,0.030386944,0.019482502000000002,14.028485003000002,11.705546390000002,1.2444416680000001,1.938172223,0.46218805599999996,0.08846389,0.5374074989999998,0.35134472099999997,1.3884911100000001,14.506889445,0.016897222,0.33882638800000003,0.039802222000000005,0.007316107999999999,3.3081058339999996,6.225412222000002,0.5785816659999999,0.258001665,1.07379528,0.040026110000000004,0.05955666800000001,1.4463499989999997,0.036753335000000005,0.080226667,0.0026344429999999998,0.7545536110000001,0.004292224,0.026100554999999998,0.0,0.0,2.314326666,1.032007775,4.295088888999998,0.164126669,0.23822666699999984,5.785401110000001,0.15318444499999992,0.32090666799999995,0.010537774000000003,2.7178033279999996,0.017493334999999995,0.10440333299999999,0.0,0.0,62.55566555699998,1.2496911120000003,0.069362225,0.15920888900000002,0.035599994999999995,12.025153340000001,22.94273111000001
2015-12-01,0.0,0.0,0.030136944000000002,0.019370832,13.77607111,1.7019366649999996,0.40660444400000006,0.113575554,0.317727222,0.087398887,0.21640527700000003,0.040625553999999994,0.187144445,1.2905886089999998,18.822246664999994,3.289756111,0.8825152800000001,20.356307221999998,0.070362779,0.019188336,0.017268889,0.065580557,0.002880001,0.11361722099999999,0.050686389000000005,0.043095832,1.745286668,0.030136946,0.019371111000000003,13.776155832999999,1.789989164,0.437395835,0.113575554,0.340086112,0.087398609,0.21640555400000008,0.207709723,1.396371945,8.015398057,0.010799166,0.30840055499999997,0.043941668,0.0025100000000000005,0.045150278,1.5221252760000001,0.7061447240000002,0.07701583099999998,1.942739999,0.042325001,0.05243194299999999,0.034045558999999996,0.03973500099999999,0.08132805500000002,0.002883334,0.13195000099999998,0.00046361099999999995,0.019012222999999998,0.0,0.0,2.8245788909999994,0.30806222199999994,7.771055555000004,0.16930000099999998,0.20972777399999998,0.13618111799999993,0.1589399989999999,0.3253111079999998,0.011533340000000003,0.40386777700000026,0.0024433329999999985,0.07604666199999996,0.0,0.0,37.078787778999974,1.1411977770000001,0.043542220000000006,0.17576889499999995,0.013836667000000004,0.08484999600000001,5.662331109999997
2015-12-02,0.0,0.0,0.08643777799999999,0.019375833000000002,6.625649998999999,0.735556111,0.2880644439999999,0.0027294420000000003,0.298990556,0.087427222,0.005115276,0.03522861,0.13326111100000002,0.8749111129999998,9.513167222,1.4944325020000002,0.9573486119999999,12.125119168000001,0.06961027499999999,0.018801944,0.018019443000000003,0.051917776000000006,0.002628333,0.044039447,0.051303611,0.045195002,1.7460133360000003,0.086438058,0.019375833000000002,6.625529724000001,0.7503249999999998,0.310066944,0.002730554,0.32000999999999996,0.08742805700000002,0.0051152770000000005,0.14954249899999997,0.9515258309999999,5.083390278,0.007594721000000001,0.30604916800000015,0.0437425,0.0019416659999999999,0.04987499899999999,0.7736980569999999,0.767009723,0.053469168000000004,0.7736088880000002,0.046551668,0.047633057000000006,0.023675833000000004,0.046027221,0.08156777500000001,0.0029844430000000003,0.03893694499999999,0.0006519469999999998,0.013915278000000001,0.0,0.0,3.068038889999998,0.2138766649999999,3.094435557000001,0.1862066680000001,0.19053221800000014,0.09470332800000002,0.184106665,0.32627111100000017,0.011937783000000002,0.059785558999999995,0.0028011159999999998,0.055662225,0.0,0.0,22.875964447999998,1.134311113,0.03037777699999999,0.17496778300000007,0.010196667999999997,0.10354444599999998,2.9276266660000005
2015-12-03,0.0,0.0,0.09732972200000001,0.019428888000000002,21.386707222000002,7.0842172230000005,0.8566427770000001,0.004426665,0.370755002,0.087984165,0.36596222199999995,0.03590583299999999,0.24822666899999998,0.9367050009999998,26.798744721,11.259885833999999,0.8844180540000001,31.965122778000005,0.06979333400000001,0.018692223,0.017589443000000003,0.08562749800000001,0.0038472230000000003,0.14922889,0.06626777599999999,0.042671946,1.740592776,0.097329442,0.019428611000000002,21.38682111,7.575449721000001,0.916174166,0.004426664,0.397453058,0.08798333,0.36596194399999993,0.273964999,1.015929444,14.720531388,0.015288888999999998,0.31068638899999995,0.04218472200000001,0.004924999,0.044704999,3.6921433329999997,0.7773111119999998,0.19316166599999998,1.483455279,0.042780556,0.052342777,0.023723056,0.040361111,0.081509444,0.00267111,0.373491668,0.0008847239999999999,0.021902500000000002,0.0,0.0,3.109244442,0.7726466680000001,5.933832223999997,0.17111999900000005,0.20937110999999997,0.09489221799999996,0.1614466669999999,0.326038893,0.010684452000000002,1.295366668,0.0036700009999999996,0.08761000099999998,0.0,0.0,63.820782219999984,1.1481266710000002,0.06142000200000003,0.1687388909999999,0.02172221799999999,0.100463335,13.654255555999995
2015-12-04,0.0,0.0,0.033599169,0.019267221999999997,18.904780555,0.8993766679999999,0.374917778,0.259761669,0.29749222200000003,0.08698194399999999,0.15508083300000003,0.034443611,0.164610832,1.0345172240000002,23.900675277000005,1.8695141669999997,0.8857780560000001,26.499700831999995,0.134525278,0.019387223,0.017192223,0.08613749999999998,0.25566749900000013,0.18613389000000002,0.04974250099999999,0.042418609999999995,1.8346216680000003,0.033599445,0.019267498999999997,18.904794722000002,0.934818054,0.403944167,0.259761669,0.318893889,0.086982777,0.15508111100000002,0.182622221,1.126945279,10.429681943999999,0.0121925,0.305098888,0.043608330999999986,0.002722222999999999,0.040234165,0.9867350020000001,0.283769721,0.25751611199999996,1.9221100020000002,0.039982776,0.050622221,0.122676945,0.03727444400000001,0.081165834,0.0027183320000000004,0.19660610900000003,0.000877778,0.014423891999999999,0.0,0.0,1.1350788899999997,1.030064441,7.688333332999999,0.15993111399999999,0.202488884,0.4907077739999999,0.14909778,0.32466222,0.010873331000000003,0.6461111080000003,0.0037555480000000026,0.05769443899999999,0.0,0.0,46.98107111400001,1.127636664,0.04876999400000004,0.1744333370000001,0.014091105000000005,0.06776555599999999,3.704359998999998
2015-12-05,0.0,0.0,0.031317779,0.019435001,5.693751109999999,13.443000555,0.26706000100000005,0.0038066649999999994,0.301505002,0.08783444300000001,0.005116666,0.035804446000000004,0.134079721,0.9125938879999999,7.620103888,21.533725835000002,0.8579952769999999,17.376719167999997,0.06975638700000002,0.018795833999999997,0.018061664,0.04884527600000001,0.00048222299999999994,0.044116945000000005,0.051613056000000004,0.04482166700000001,1.760504998,0.031317779999999996,0.019435001,5.693750555,14.441835277000001,0.287656388,0.003807776,0.32303361199999997,0.087834443,0.005116666000000001,0.150374445,0.99386861,12.156553609,0.007152776,0.311648333,0.039834165000000005,0.006669442999999998,0.066300832,7.091890555999999,0.067220277,0.053682497999999995,0.6791077799999999,0.04670777899999999,0.04778194299999999,0.023434166000000003,0.04719611099999999,0.08203166599999999,0.0030822200000000005,0.037373055,0.0005024999999999999,0.011541946999999999,0.0,0.0,0.26888111699999995,0.21473111300000003,2.716525557999999,0.186833335,0.19112777200000008,0.09373666800000002,0.18878444300000008,0.32812777700000006,0.012328888999999997,0.053529998999999995,0.002192223,0.04616888900000001,0.0,0.0,47.40631222399999,1.1554188889999997,0.029531111,0.15933666600000004,0.028522222999999996,0.17057222400000005,26.14033333500001
2015-12-06,0.0,0.0,0.03174722199999999,0.019517225,8.404129444,23.430044999000003,1.5011850020000002,0.005585555,0.30275361,0.08805111400000001,0.005319444,0.03582444499999999,0.134448334,1.0141497210000001,12.191825278999996,38.746758333999985,1.05149639,30.428141389,0.07017638999999999,0.019002222999999995,0.017515555999999998,0.05117833200000001,0.00074111,0.04431166799999999,0.051673333,0.045093331,1.769919722,0.03174722299999999,0.019517225,8.404130275000004,25.237138888000004,1.611336669,0.005585555,0.32465805700000006,0.088051391,0.005319443999999999,0.15096333300000003,1.104862781,21.86679639,0.010088056000000005,0.31435999900000006,0.03654222,0.012903888,0.07634555700000001,13.525087781000002,0.067726391,0.053992499,0.9268124989999998,0.046792220000000016,0.047960001,0.023497224,0.047868332000000006,0.08229,0.0030550009999999995,0.036824165,0.000567223,0.011190002999999999,0.0,0.0,0.270905558,0.21596999900000008,3.707155556,0.18716889100000003,0.1918399970000001,0.09398888900000002,0.19147333200000002,0.32915999900000015,0.012220000000000003,0.05133444399999998,0.0025111079999999997,0.04475999900000001,0.0,0.0,86.01425889199999,1.1649922219999995,0.040452221999999996,0.14616888900000005,0.05504444300000002,0.21449111000000007,49.91963333199999
