0.6,0.46
0.6,0.46
0.7,0.46
0.8,0.45
0.7,0.46
0.9,0.46
0.7,0.47
0.8,0.43
0.7,0.43
0.6,0.51
0.6,0.51
0.8,0.53
0.7,0.5
0.6,0.51
0.6,0.46
0.6,0.44
0.6,0.45
0.6,0.43
0.6,0.44
0.6,0.46
0.7,0.47
0.6,0.45
0.6,0.42
0.6,0.46
0.6,0.44
0.6,0.43
0.6,0.48
0.6,0.43
0.8,0.46
0.7,0.47
0.6,0.46
0.8,0.43
0.6,0.38
0.6,0.36
0.6,0.42
0.7,0.47
0.7,0.49
0.8,0.49
0.8,0.42
0.9,0.38
0.9,0.43
0.8,0.39
0.7,0.42
0.7,0.46
0.8,0.47
0.7,0.49
0.7,0.45
0.7,0.47
0.8,0.46
0.6,0.41
0.6,0.39
0.6,0.41
0.7,0.47
0.6,0.47
0.7,0.45
0.7,0.46
0.6,0.48
0.6,0.48
0.7,0.47
0.8,0.49
0.7,0.46
0.9,0.42
0.9,0.41
0.8,0.4
0.7,0.4
0.7,0.41
0.7,0.43
0.8,0.44
0.7,0.41
0.6,0.4
0.6,0.41
0.9,0.43
0.8,0.5
0.8,0.5
0.9,0.5
0.8,0.52
0.7,0.46
0.8,0.45
0.7,0.45
0.8,0.46
0.7,0.44
0.8,0.43
0.8,0.45
0.7,0.37
0.7,0.37
0.7,0.41
0.8,0.43
0.8,0.45
0.7,0.42
0.7,0.46
0.7,0.43
0.7,0.41
0.8,0.39
0.8,0.39
0.7,0.36
0.8,0.35
0.7,0.37
0.7,0.39
0.8,0.4
0.9,0.42
0.8,0.45
0.8,0.46
0.8,0.48
0.7,0.47
0.7,0.41
0.7,0.42
0.7,0.41
0.7,0.42
0.8,0.43
0.8,0.44
0.9,0.45
1.0,0.44
0.9,0.46
0.8,0.44
0.7,0.43
0.8,0.4
0.7,0.43
0.7,0.63
0.7,0.67
0.8,0.49
0.9,0.6
0.7,0.59
0.8,0.67
1.0,0.78
0.9,0.72
0.9,0.57
0.9,0.58
0.8,0.71
0.8,0.7
0.8,0.65
0.9,0.65
0.9,0.66
0.6,0.89
0.7,0.93
0.8,0.81
0.9,0.71
0.7,0.83
0.8,1.04
0.8,0.9
0.9,0.59
0.9,0.53
0.8,0.49
0.8,0.62
1.0,0.59
0.9,0.83
0.6,1.01
0.6,0.97
0.6,1.25
0.6,1.43
0.9,1.61
0.9,1.37
0.8,1.2
0.8,0.93
0.7,1.06
0.8,1.32
0.8,0.89
0.9,0.83
0.7,0.98
0.8,1.34
0.7,1.22
0.7,1.39
0.7,1.33
0.9,1.34
0.6,1.29
0.6,1.37
0.5,1.45
0.6,1.24
0.6,1.34
0.8,1.3
0.9,1.09
0.8,1.21
0.8,1.22
0.8,1.23
0.9,1.43
0.7,1.71
0.6,1.65
0.7,1.65
0.8,1.66
1.0,1.5
1.0,1.51
0.8,1.76
0.8,1.8
1.0,1.74
1.0,1.48
0.8,1.39
0.7,1.57
0.6,1.68
0.7,1.74
0.9,1.95
0.8,1.87
1.0,1.77
0.8,1.81
0.6,2.04
0.6,2.27
0.8,2.31
0.9,1.89
0.7,1.78
0.7,1.85
0.5,2.22
0.5,2.45
0.9,1.73
0.8,1.79
0.6,2.02
0.7,2.04
0.7,2.2
0.8,2.03
0.7,2.26
0.9,2.06
0.6,1.82
0.8,2.23
0.8,2.4
0.7,2.67
