76.81,0.46
77.12,0.48
77.19,0.46
77.51,0.47
77.57,0.46
77.72,0.49
78.61,0.48
78.72,0.49
78.93,0.48
79.66,0.5
79.78,0.52
79.96,0.47
80.21,0.5
