Date,use [kW]_x,gen [kW]_x,ElectricRange [kW],Dryer [kW],GarageMudroomLights [kW],DiningRoomOutlets [kW],MudroomOutlets [kW],MasterBathOutlets [kW],GarageOutlets [kW],BasementOutdoorOutlets [kW],use [kW]_y,gen [kW]_y,FurnaceHRV [kW],CellarOutlets [kW],WashingMachine [kW],FridgeRange [kW],DisposalDishwasher [kW],KitchenLights [kW],BedroomOutlets [kW],BedroomLights [kW],MasterOutlets [kW]_x,MasterLights [kW],DuctHeaterHRV [kW],use [kW],gen [kW],KitchenDenLights [kW],MasterBedBathLights [kW],MasterOutlets [kW]_y,DenOutdoorLights [kW],DenOutlets [kW],RearBasementLights [kW],KitchenOutletsEast [kW],KitchenOutletsSouth [kW],DishwasherDisposalSinkLight [kW],Refrigerator [kW],Microwave [kW],OfficeLights [kW]
2014-03-22,0,0,1.055152225,0.302610003,0.6249777789999997,0,0,0,0,0,0,0,5.503288333,2.6017227790000006,1.4984216640000003,3.3346005560000003,1.538552224,3.3905477790000003,0.795546669,0.818660001,1.9771394440000003,0.802787779,13.20585167,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-03-23,0,0,0.767006111,0.27926888799999994,0.626736113,0,0,0,0,0,0,0,8.723615556000002,2.5663261090000002,1.076286668,3.4698422229999997,1.323731666,0.7345383319999998,0.8472261090000001,0.4731966689999999,1.9224761080000003,1.1734244419999995,13.944201112,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-03-24,0,0,1.3588716649999997,0.2940255540000001,0.9116549969999996,0,0,0,0,0,0,0,6.087724447000001,2.479510554,0.289031113,2.776932776,1.514947778,2.8000855529999993,0.6908077769999998,0.8416611080000003,1.9163705549999994,0.7355366639999998,14.53661222,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-03-25,0,0,0.35462833400000005,0.29474111,0.9059844470000001,0,0,0,0,0,0,0,8.67032278,2.4817944460000003,0.538995557,3.917039443,1.231417777,2.469715003,0.739038336,1.2602266670000004,1.8815000000000006,0.654764444,14.095395555999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-03-26,0,0,0.676611112,0.2738100030000001,0.6271155560000001,0,0,0,0,0,0,0,9.258398333999999,2.584922777,0.272539998,2.605521666,0.258103888,1.7758994460000002,0.79339611,0.467921112,1.941952779,0.719818889,14.063057777000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-03-27,0,0,0.21471944400000006,0.282255555,0.626820001,0,0,0,0,0,0,0,9.060641108,2.5180077819999998,0.5113911090000001,3.275942779,1.4204266650000001,2.030904444999999,0.7759588880000001,0.37726555300000014,2.051404445,0.6111877800000001,13.809013337,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-03-28,0,0,0.5796666669999998,0.312215002,0.626287224,0,0,0,0,0,0,0,5.076408893000001,2.390377778000001,0.553405554,4.087473887,0.41321278000000006,5.307783333,0.7229544440000001,1.120084997,2.108882779,0.8652711079999998,13.137996114000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-03-29,0,0,0.563940001,0.300696113,0.6258394439999999,0,0,0,0,0,0,0,4.540597225000002,2.639952224,1.423763331,2.98290556,1.4161055539999998,3.1424394440000003,0.777815555,0.613033336,2.031801663,0.615115557,12.604173886999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-03-30,0,0,0.30172055699999994,0.30068555699999994,0.6242433320000003,0,0,0,0,0,0,0,5.132818337000001,2.6466288880000004,0.26897778000000006,3.8311444500000005,2.739251111,1.6450027770000002,0.760179997,0.694131666,1.9278855550000003,1.4043183309999994,13.162125554999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-03-31,0,0,0.763946665,0.28546833600000004,0.9748666659999998,0,0,0,0,0,0,0,5.877064996,2.4967405589999996,0.269385555,3.4668327750000003,2.1061438910000003,4.480276111,0.7167699969999999,0.8108094419999999,1.9595266660000001,0.679583887,13.379421665999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-04-01,0,0,0.969580556,0.2993666649999999,0.888605554,0,0,0,0,0,0,0,4.673451667000001,2.538786669,0.26876555500000004,4.058936111,1.300676665,1.9929605539999997,0.6790833320000002,0.5874072199999999,1.9988716670000006,1.4059094460000001,13.644849443999995,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-04-02,0,0,0.625898334,0.277211666,0.8982294449999999,0,0,0,0,0,0,0,4.427682221,2.5477983350000004,0.26832444600000005,3.3080772209999996,0.27124722200000007,1.1157005569999998,0.7139899989999999,0.5673733340000001,1.903178886,0.7990649959999998,12.873471664,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-04-03,0,0,0.829748889,0.2908127800000001,1.0457877809999996,0,0,0,0,0,0,0,4.981522221,2.5099455560000004,0.26878666900000003,3.4168966700000003,1.4060411130000001,1.9396555579999994,0.7245027769999999,0.5696905540000001,1.9915677779999998,0.7932544460000001,13.56023889,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-04-04,0,0,0.8441549960000001,0.30950833099999997,0.625454999,0,0,0,0,0,0,0,4.766362222999999,2.601088888,0.26865500300000006,2.949923331,1.453991668,3.3194555520000004,0.716258891,0.42165444499999993,1.963681113,0.673478333,12.868350003000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-04-05,0,0,0.37790055599999994,0.290858331,0.6219416680000002,0,0,0,0,0,0,0,5.154186110000001,2.8027122220000003,1.431522775,3.328665555000002,1.7167161050000006,1.890332222,0.864294999,0.40386444700000007,2.037198333,0.878892777,13.162264443999996,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-04-06,0,0,1.1953788839999997,0.291515555,0.6269166650000002,0,0,0,0,0,0,0,4.788162221000002,2.5866166699999997,0.2689600020000001,3.402774447,2.9361966699999997,3.0129799980000005,0.681433334,0.566695554,2.096004443,1.413265,13.210454446,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-04-07,0,0,0.6232611119999999,0.29590500399999997,0.906528331,0,0,0,0,0,0,0,4.843104996000001,2.3846850010000007,0.26848111100000005,4.278315557999998,0.329289444,3.5267872260000006,0.718800003,0.7747799999999998,1.8675533330000007,0.8498755550000002,12.893582776,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-04-08,0,0,0.5903855519999999,0.2825727780000001,0.8614377799999999,0,0,0,0,0,0,0,8.151101667,2.6491738880000004,0.27166611300000004,2.9312727799999996,1.6216149959999988,3.8052450010000003,0.7565333350000001,0.4836594409999999,1.9416272219999997,1.1676044419999998,12.351997776,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-04-09,0,0,0.5456744480000001,0.27550221999999996,0.8942427750000002,0,0,0,0,0,0,0,4.551989441000001,2.56520778,0.26843055800000004,3.3068516630000007,1.5998961110000005,1.8505372239999998,0.8451499999999998,0.48151555600000007,1.9380016649999994,0.734489445,12.682518888999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-04-10,0,0,0.997307779,0.2736455590000001,0.889728333,0,0,0,0,0,0,0,6.992346111999997,2.696399994000001,0.2704133360000001,3.243966669999999,0.8818022219999999,2.164759447,0.708462223,0.4039411119999999,1.8514366660000008,0.8145383340000002,12.815727223000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-04-11,0,0,0.940988332,0.284145555,0.86818,0,0,0,0,0,0,0,5.718973890999999,2.715753888,0.269184444,4.001659998,1.0922827750000002,2.1887977780000005,0.8075694469999999,0.5006472220000001,1.8383505549999999,0.6363372230000002,11.834066667999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-04-12,0,0,0.15334110999999995,0.297528888,0.624410558,0,0,0,0,0,0,0,7.8183188889999995,2.779753887,1.334346111,3.523767221000001,1.4010888920000006,1.85969611,0.8851277799999998,1.2772600009999997,1.8618288870000002,1.7229227769999995,12.261925,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-04-13,0,0,1.299998889,0.29045611400000004,0.622581671,0,0,0,0,0,0,0,6.7650211119999994,2.776537775,0.27090055500000004,3.712732775,1.636281108,2.407996668,0.9570883359999999,0.598865002,1.914831669,1.5694883349999997,11.315792778999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-04-14,0,0,1.0099722219999998,0.28869277400000004,1.0473833340000003,0,0,0,0,0,0,0,12.555126113000004,2.7837161070000005,0.2755911099999999,3.2644411119999996,1.2986699979999998,2.5281861130000003,0.728522777,0.6147022229999999,1.9745255559999997,0.8190383359999998,10.131881666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-04-15,0,0,1.268133885,0.289957779,0.9166500000000001,0,0,0,0,0,0,0,11.917782777,2.831722778,0.27493944599999987,3.739932777,1.5058466660000003,2.257799441000001,0.7491688870000001,0.5270811089999999,2.039335001,0.8324816689999999,10.657014446,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-04-16,0,0,0.41614388999999985,0.286439998,0.901169999,0,0,0,0,0,0,0,5.221393888,2.8139227780000002,0.26899,3.951278887999999,0.9521877780000003,2.4458411129999997,0.742955555,0.5133661110000002,2.0507233339999993,0.633946661,13.103774441999995,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-04-17,0,0,0.5254150019999998,0.29378111100000004,0.9769605529999998,0,0,0,0,0,0,0,4.750239997999999,2.7751150009999996,0.2676894470000001,2.8900422210000003,1.5489400000000006,1.1170194429999998,0.7556822240000001,0.657135,2.043172221,0.8568194459999998,12.92158889,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-04-18,0,0,0.5852500009999999,0.2934700010000001,0.948508332,0,0,0,0,0,0,0,7.490377223999999,2.6725161080000004,0.270434446,3.3670600019999997,1.5869933329999997,1.5670122209999993,0.735251667,0.5004622220000001,2.045057224,0.7660261150000001,12.862984445,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-04-19,0,0,0.6308105500000001,0.299247778,0.623798884,0,0,0,0,0,0,0,4.221476109999998,2.8121138919999997,1.7343522249999999,4.113040558,1.6715499970000005,2.496572779,0.7962238880000001,0.6451972249999999,2.1399322190000003,0.6108366639999998,12.427197774999996,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-04-20,0,0,1.582792777,0.279098334,0.6242849999999999,0,0,0,0,0,0,0,4.580409447000003,2.792035,1.487228333,3.6168644440000004,1.479868891,2.263193333,0.8286561100000001,0.6425633369999999,1.918385005,1.263196668,12.214121670000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-04-21,0,0,1.0078999990000004,0.28294055700000004,0.9222333340000003,0,0,0,0,0,0,0,4.139503887,2.6673355560000003,0.267592221,3.4198166650000004,2.565992222,1.715222781,0.6759688899999998,0.7270216669999998,1.9536566670000004,1.0032761140000002,12.024616110999997,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-04-22,0,0,1.2218561120000002,0.281162221,0.9679488869999999,0,0,0,0,0,0,0,4.465980556000001,2.733823893999999,0.268035552,3.615393888999999,0.248739447,3.1721099980000007,0.7584505530000001,1.121472777,2.084641113,1.0329261120000006,11.199541106999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-04-23,0,0,1.8042200019999997,0.299049444,1.0704600020000001,0,0,0,0,0,0,0,6.089260556000003,2.7327400019999994,0.269027221,3.5300322229999996,2.1990505579999997,4.247273329000001,0.7974800010000002,0.4974788899999999,2.057099444,0.8121149999999997,12.350875555999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-04-24,0,0,0.9587649980000004,0.28379722500000004,0.9557822240000003,0,0,0,0,0,0,0,4.23350334,2.6620199989999995,0.26732945,3.7980627759999996,1.6198999970000003,2.2754900029999994,0.7590200020000001,0.739179444,2.0353111100000003,1.073655555,12.351603890999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-04-25,0,0,0.531185556,0.272908887,0.8750805590000001,0,0,0,0,0,0,0,6.040478886,2.7039911120000006,0.454095,2.821088891,0.6472694400000002,1.290428891,0.706280556,0.7116166700000001,1.8982288910000003,0.717366669,12.376985554000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-04-26,0,0,0.8339888919999999,0.28566389,0.6219011120000001,0,0,0,0,0,0,0,4.037711109999999,3.2938511090000007,1.427222219,3.6443955559999996,1.5058899999999995,3.654108331,0.842643888,0.7424150019999999,1.991401666,1.8492394449999998,11.725640557000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-04-27,0,0,0.727441664,0.301531667,0.622189997,0,0,0,0,0,0,0,4.1556444420000025,2.969169445,0.268201667,3.7727049930000005,1.1132883320000002,3.091548891000001,0.8508827779999999,0.7811261119999999,2.0379194489999994,1.5088966650000002,12.337290000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-04-28,0,0,0.6747405569999999,0.3045316650000002,1.018025,0,0,0,0,0,0,0,4.468174445000001,2.7381283319999996,0.5337461099999999,4.050668333999998,2.0122877779999997,1.805784443,0.6812111119999998,0.893394999,2.026419446,0.8514366649999999,11.63402222,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-04-29,0,0,1.074293887,0.29611277599999997,0.8912022270000001,0,0,0,0,0,0,0,4.059964999000001,2.790635555,0.267579438,3.3283305549999995,0.317186669,4.138659443,0.7612316680000001,0.610721111,2.1175633330000005,0.9334866659999999,12.326538333000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-04-30,0,0,0.5885811120000001,0.28559944200000015,0.937799446,0,0,0,0,0,0,0,4.967765556000002,2.7297777810000006,0.2684038860000001,3.6112444399999997,1.7221161070000002,4.0654227810000005,0.8489916689999997,0.5284805579999998,1.9435177799999996,0.5983950020000002,12.627706665999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-05-01,0,0,1.2699144439999996,0.30265944499999997,1.075143889,0,0,0,0,0,0,0,9.908946109000002,2.774999446,0.272480557,3.506219999,1.540010557,2.2571844440000004,0.737510002,1.0363883349999998,2.024688335,1.281627222,11.243327776000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-05-02,0,0,1.16595611,0.27568110999999995,0.9906788889999999,0,0,0,0,0,0,0,10.793951666,2.772123333999999,0.27372333199999993,3.001239444999999,0.5051450009999999,2.108060004,0.7964138910000003,0.47296888600000003,1.9003005580000003,0.6240116690000002,11.518086112999995,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-05-03,0,0,0.6359705570000002,0.31416333199999996,0.6146961119999999,0,0,0,0,0,0,0,9.778464441,2.793938336,1.3400872229999998,3.5981205570000006,2.388419447,2.923800002,0.815471111,0.8470255549999999,2.0500261120000003,1.2620066650000001,11.067501664000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-05-04,0,0,0.6354111119999999,0.2775416660000001,0.6180127780000002,0,0,0,0,0,0,0,8.523710003,2.83968111,0.27155222300000004,3.7903600010000003,0.5998972220000002,3.38287722,0.9904083360000001,1.2854488889999998,1.9259894430000004,1.5444955539999998,11.939676665,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-05-05,0,0,0.587642221,0.30415166900000007,0.950318891,0,0,0,0,0,0,0,7.268163334,2.787388331999999,0.270430001,4.412976665,2.853130556,3.9685855539999997,0.7560183339999996,1.0956716660000003,1.9363711089999998,1.2173155569999998,11.518567780000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-05-06,0,0,0.386643889,0.303530554,1.0586788870000001,0,0,0,0,0,0,0,4.973582782000001,2.710238331,0.26772666700000003,3.4001538890000007,1.248621667,1.7069705570000002,0.7084894460000002,0.503975552,1.8973161090000001,0.9664872240000001,12.007907775000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-05-07,0,0,1.086634446,0.27473111100000003,0.9422816649999998,0,0,0,0,0,0,0,4.186623333,2.7651183340000003,0.5264788930000001,3.393818334999999,0.6432977799999997,1.3546911110000004,0.6963705550000002,0.7950300020000002,1.957348887,0.723613888,11.779597219,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-05-08,0,0,1.1324472280000002,0.29295055400000003,0.6157355590000001,0,0,0,0,0,0,0,4.609592224,2.7411911090000007,0.267403889,3.500374445,1.608000552000001,1.190766109,0.7127794440000003,0.4301200019999999,1.8906438899999998,1.0226327800000001,11.435225554000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-05-09,0,0,0.9322133330000001,0.22579166599999997,0.4352999990000001,0,0,0,0,0,0,0,9.344157223,2.532547225,0.192176667,2.654058332,1.444668889,2.3231100000000002,0.467380001,0.23481222300000001,1.4243166689999998,0.772028888,7.613025557999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-05-10,0,0,0.217292779,0.3083911099999999,0.612374449,0,0,0,0,0,0,0,11.994101114000001,3.7705416649999997,1.1222166669999998,4.656230552,1.5142305559999998,1.173369447,0.796566665,0.954898334,1.9537977789999996,1.5890266669999997,9.605061108,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-05-11,0,0,0.6353172220000003,0.33136999899999997,0.620183892,0,0,0,0,0,0,0,7.7217783319999995,3.559874450999999,0.9976727769999998,3.8095249999999994,1.5625011100000001,2.047581111,0.7349822170000003,0.8663311130000002,2.0139711129999998,1.5306222220000005,10.127533333000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-05-12,0,0,0.5789733370000001,0.31573166999999996,0.9534555550000001,0,0,0,0,0,0,0,7.918751661,3.1146172219999997,0.271573335,3.8348361119999996,1.224315556,3.402281110000001,0.687234445,0.620950001,2.0489872239999998,1.1589222250000004,9.775129442000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-05-13,0,0,0.593056667,0.304337221,0.9155616639999999,0,0,0,0,0,0,0,11.738748893000002,3.056230555,0.2755511109999999,3.720442776,1.4893488890000002,2.41631611,0.727966668,0.4782655550000001,2.0474355559999995,0.784953331,9.896451112,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-05-14,0,0,0.5561588889999998,0.312708887,1.049163336,0,0,0,0,0,0,0,12.994476109999997,3.0973299959999996,0.27589888900000004,3.850045002,1.3545438879999998,3.001846665000001,0.7002677759999999,0.4790788880000001,2.0413311099999993,0.7711944480000004,9.407362777,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-05-15,0,0,0.41279110799999996,0.304001115,0.9592849979999999,0,0,0,0,0,0,0,15.099801669,3.111573884,0.27778222300000005,3.9618344420000002,0.7018249990000001,3.688507223,0.721130561,0.588798335,2.1114755530000004,0.7004711060000002,8.720021115000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-05-16,0,0,0.931397221,0.31437055499999994,1.0501105519999998,0,0,0,0,0,0,0,15.302061666999995,3.2000350019999995,1.3381494440000001,4.3241088890000015,2.0674211079999996,2.581450001,0.7117161119999998,0.49033222200000004,2.082873333,1.4665383310000004,8.04283611,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-05-17,0,0,0.8714983329999999,0.288480001,0.616223331,0,0,0,0,0,0,0,14.222057224999995,3.326093888999999,0.27724167099999986,3.770175553,1.521543334,1.326623886,0.6421677769999998,0.401175002,2.015725554999999,0.554208333,9.898403889000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-05-18,0,0,1.617785553,0.2955338900000001,0.617862224,0,0,0,0,0,0,0,3.865869999,3.148868336,0.512895553,2.765597219999999,1.063694444,2.144736666,0.8871061109999995,0.365534445,1.9876538890000002,0.9976372219999999,11.095449998999996,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-05-19,0,0,0.6417494469999999,0.2968761099999999,0.62188611,0,0,0,0,0,0,0,3.892027779,3.202783334,0.268115005,3.465778888,0.562016667,2.70638889,0.692133336,0.6722283320000001,2.0111599999999994,0.6503477739999998,11.293940559000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-05-20,0,0,0.47355277600000006,0.291760003,1.0698105530000004,0,0,0,0,0,0,0,4.607443885,2.993949997000001,0.268780555,3.862419444,1.431247222,2.4235405530000005,0.696080556,0.4338205550000001,1.9840077770000002,1.9921227769999998,10.756286109999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-05-21,0,0,1.3504138900000002,0.283982775,1.002859448,0,0,0,0,0,0,0,6.863092222,3.0393416650000016,0.27037444400000005,3.60506278,1.3264111119999995,2.485048888,0.725531664,0.7730094409999997,1.9277861130000002,0.8723322229999996,10.100843887000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-05-22,0,0,0.786966667,0.289515557,0.93627167,0,0,0,0,0,0,0,15.112613332000004,3.120071667,0.27785110999999996,3.1609166669999995,1.230303332,1.8990933339999996,0.7376449989999999,0.799948886,2.0601361119999995,0.7507072220000001,9.541603889000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-05-23,0,0,0.8994138899999998,0.310373888,0.8866994420000003,0,0,0,0,0,0,0,15.086724449000002,3.03913389,0.278175555,3.8048566670000006,2.3385127789999998,3.2975533369999996,0.7699549999999998,0.5230127759999998,2.1051888880000003,0.6327344440000001,9.482172776999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-05-24,0,0,0.8740655570000003,0.34871944099999996,0.6121266679999999,0,0,0,0,0,0,0,15.003630557,3.1848916669999996,0.8452833330000002,4.845202221,1.577972779,7.299346668000001,0.770086111,0.8251638910000003,2.0105211109999996,1.195822222,9.342667779000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-05-25,0,0,0.941596112,0.33254110899999995,0.6167716669999999,0,0,0,0,0,0,0,14.535127220999996,3.1504977760000004,0.9236800019999999,3.899183887000001,1.6076627760000002,1.653938888,0.7800588909999999,1.0422561140000002,2.0317488879999996,0.6914627810000001,8.786586666000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-05-26,0,0,0.724233334,0.29152888800000004,0.6164611130000002,0,0,0,0,0,0,0,13.210469446999998,3.142532781,0.2762027789999999,3.7489155590000003,0.788741666,3.7984133310000012,1.305966111,0.8821877810000001,2.4765727749999997,0.8714066679999999,9.183239444999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-05-27,0,0,1.307713888,0.2985250009999999,0.933509444,0,0,0,0,0,0,0,14.231478889999996,3.393556111,0.694635001,3.913261667000001,2.231846667,2.580276665000001,2.9974188909999997,0.6808511119999998,4.6980972219999995,0.9137833300000003,8.239238889,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-05-28,0,0,0.917237223,0.300583334,1.074385002,0,0,0,0,0,0,0,13.069569446000003,3.204993887999999,0.453983332,4.161064441999999,1.182853889,4.211948887,1.7517566659999997,0.528082222,2.9089761129999996,0.5970250029999999,9.622814448000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-05-29,0,0,0.784164999,0.2826150020000001,1.0613644439999999,0,0,0,0,0,0,0,6.225002774000002,3.059344999,0.2694961099999999,3.5933055540000005,0.7893850000000001,1.7436066680000002,0.731161109,0.37833389199999984,2.006928336,0.646761115,10.054629442999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-05-30,0,0,1.4427555560000003,0.292082221,0.9842105540000002,0,0,0,0,0,0,0,13.785419442000002,3.119410556000001,0.53438111,4.592392776,1.2437633309999998,2.0128633369999998,1.1518788909999997,1.019017776,2.1494511099999998,1.090614446,9.466936664000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-05-31,0,0,0.649060559,0.294838332,0.623341115,0,0,0,0,0,0,0,14.773465556000005,3.2044811120000007,1.2149461120000002,3.679251112,1.9854172249999995,2.6207583339999996,0.7999311109999998,0.413717224,1.988523330999999,0.859803333,9.191684999000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-06-01,0,0,1.1328488879999998,0.27621889,0.6206844459999998,0,0,0,0,0,0,0,10.318642220999996,3.116141109,0.27336333199999996,3.573849445999999,1.6301638910000003,1.297563889,1.9263500000000002,0.545391661,3.220216666999999,1.3272655589999998,9.439133891,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-06-02,0,0,0.9072861079999999,0.270997222,0.615688889,0,0,0,0,0,0,0,11.406946665000001,3.1840549979999997,0.273929444,3.861467775,1.378114441,2.205020555,3.335581111,0.674278335,4.176847777000001,0.8293055560000002,9.075881668000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-06-03,0,0,1.099523331,0.224938888,0.5665500029999999,0,0,0,0,0,0,0,13.822971114000005,3.202299443000001,0.9742477759999999,3.634563336,0.772216665,1.5916466640000002,9.539172227,0.8276722209999998,12.705462222,1.1654788880000007,7.196939445000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-06-04,0,0,0.265344444,0.2841594459999999,0.6134833289999998,0,0,0,0,0,0,0,15.492454445999998,3.5618477790000003,0.298490002,4.382239997000001,1.7749649989999996,3.4888677770000007,5.2391205549999995,0.548503889,12.569255002999997,1.4655688870000005,7.110810553999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-06-05,0,0,0.3448283320000001,0.28712722200000007,0.6160611109999998,0,0,0,0,0,0,0,15.077517224000001,3.303084446999999,0.298410001,3.7079194430000006,0.24636944200000002,3.7420572229999998,0.54811222,0.273216111,2.617941665,0.639302779,7.869733331000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-06-06,0,0,0.6935011139999998,0.279260556,0.6147088890000001,0,0,0,0,0,0,0,13.100563886999998,3.3154438859999993,0.296065556,3.1369805559999997,1.297407776,2.0605388860000002,0.5408594470000001,0.30045278100000006,6.262408886000002,0.8639638890000001,8.350356111,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-06-07,0,0,0.41416833100000006,0.26131,0.613139996,0,0,0,0,0,0,0,13.997068331000001,3.288152782,0.297049445,3.791084443,1.259309999,1.5114594439999998,5.900736667000001,0.644283886,10.852027775999998,0.9301438860000001,7.997666667999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-06-08,0,0,0.6098622229999999,0.24117389200000003,0.611379445,0,0,0,0,0,0,0,14.896734997,3.3206150010000006,1.00300722,4.406582775,1.322341667,0.7574711089999999,9.126163334,1.3132966670000001,17.291485552000005,1.3042383290000004,7.90243111,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-06-09,0,0,0.634811663,0.27455110800000004,0.885493335,0,0,0,0,0,0,0,15.249810001,3.572935554999999,0.786534998,4.236275552,1.3977061139999998,3.497825556,7.7231877770000015,1.0118150020000003,12.008622778,2.4293616679999994,7.472515557000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-06-10,0,0,0.8729538880000002,0.2547311109999999,0.9216500019999999,0,0,0,0,0,0,0,15.583760001000002,3.410077777999999,0.27737389,4.4819111110000005,1.412898333,2.000829439,7.989352222,0.6149349949999999,12.118082222000002,1.016766669,7.427235554999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-06-11,0,0,1.0397922210000003,0.293601112,1.3298138880000003,0,0,0,0,0,0,0,15.552276110000003,3.3986211130000004,0.5194505539999998,3.4978899969999997,1.018702778,3.400702778999999,5.071656665999999,0.567523889,5.889748333,0.7391494449999999,7.670740553999997,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-06-12,0,0,1.0181800019999996,0.2990383300000001,1.0834305559999997,0,0,0,0,0,0,0,15.455599444,3.433812778,0.278051111,3.7639561099999996,1.7402238880000003,3.3782244439999998,2.219722223,0.5552183359999999,4.329542221,1.8879344450000002,8.161668333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-06-13,0,0,0.921680001,0.29412388799999994,0.9441872209999999,0,0,0,0,0,0,0,15.593684999000002,3.4197438900000003,0.277953336,4.566702775,1.071137222,3.4327344449999995,3.340648888,0.5437616649999999,7.383296111999997,1.0947561119999998,7.578083334999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0
