Date,use [kW]_x,gen [kW]_x,KitchenDenLights [kW],MasterBedBathLights [kW],MasterOutlets [kW]_x,DenOutdoorLights [kW],DenOutlets [kW],RearBasementLights [kW],KitchenOutletsEast [kW],KitchenOutletsSouth [kW],DishwasherDisposalSinkLight [kW],Refrigerator [kW],Microwave [kW],OfficeLights [kW],use [kW]_y,gen [kW]_y,FurnaceHRV [kW],CellarOutlets [kW],WashingMachine [kW],FridgeRange [kW],DisposalDishwasher [kW],KitchenLights [kW],BedroomOutlets [kW],BedroomLights [kW],MasterOutlets [kW]_y,MasterLights [kW],DuctHeaterHRV [kW],use [kW],gen [kW],ElectricRange [kW],Dryer [kW],GarageMudroomLights [kW],DiningRoomOutlets [kW],MudroomOutlets [kW],MasterBathOutlets [kW],GarageOutlets [kW],BasementOutdoorOutlets [kW]
2016-03-31,0,0,41.240983324000005,9.180799998000023,14.597600006000004,0.7664666839999897,5.952500046999962,2.7915999890000176,21.14488334399991,11.158849999000026,64.7473666609997,71.73140000700013,6.904650013,82.55838333500009,0,0,2.8124733319999997,3.430700001,0.0029333330000000006,0.06075888599999999,0.0017672249999999992,0.00030611100000000013,0.29885777799999996,0.22498611000000002,0.18831610800000007,0.6748855530000001,0.0017283289999999998,0.0,0.0,91.66746668299962,5.385183353000026,11.961616671999954,2.612666700999984,16.71858327899991,6.946066653000006,9.191283359000037,6.3452833190000195
2016-04-01,0,0,50.640983318000025,7.526916666000008,14.18251665999999,0.8358333499999903,3.8563000419999924,2.8255166080000387,21.054900014000022,11.186566679000036,68.37980000899978,77.61213337799968,12.530050005999996,79.81281665599991,0,0,2.5973355579999993,3.6270027770000004,0.0027588920000000006,0.056316115000000014,0.0022055549999999992,0.0003777789999999999,0.193843888,0.22535500300000005,0.09859777599999997,0.675339446,0.001855556,0.0,0.0,5.456166688,144.30721666100035,8.636916674999974,2.6344500099999895,20.553366652000065,17.866366646000216,9.020116715000052,6.3714666509999835
2016-04-02,0,0,59.51343333800015,7.51371663000001,12.364100003999985,0.8679499929999899,4.997816663000014,2.7660166500000467,5.137566653999988,5.685816666999987,41.5377166509999,78.52971671999988,7.112783317999997,119.76443334099996,0,0,3.6987277769999998,3.493661112999999,0.004471111000000001,0.06497999900000001,0.0016166650000000004,0.00025666800000000015,0.19353222599999995,0.22275500099999995,0.09878222500000003,0.6768455569999999,0.001970001,0.0,0.0,5.586150008999999,5.498183335000033,11.489666654999995,2.622599975999989,8.986916663000045,7.008199982000018,9.715650013000051,6.396299986000018
2016-04-03,0,0,49.776049993000015,8.022333312000029,12.481133348999972,0.9175166549999922,4.207233345999979,2.786666668000017,5.248566646999975,26.43496666500001,36.76414997099999,116.05976663100016,20.737516663000026,91.90541668599994,0,0,5.012801111000001,3.583360553999999,0.007471112999999999,0.06775111,0.0025450000000000004,0.0004511150000000001,0.31087610999999993,0.320133333,0.212524997,0.6724000019999999,0.0021283359999999998,0.0,0.0,5.517083311000018,72.71468331999974,14.885466667999982,2.674833343999999,12.207583358000027,14.45394999799996,9.82278333799998,6.364533296000014
2016-04-04,0,0,65.64906665900001,9.13548333400003,14.390049982999992,0.7819333229999917,4.9126833120000475,2.7586666450000323,22.928349999000066,46.696450026000065,74.43251666600001,108.83390000199992,14.647466673000023,120.58283333600008,0,0,5.150641110000001,3.4965900029999983,0.0068966669999999996,0.079211665,0.003005556000000001,0.0005077770000000001,0.385287221,0.24749389000000005,0.2603049969999999,0.673398334,0.002002779,0.0,0.0,5.56823332600001,4.877949992000033,14.116133339999983,2.6771833209999936,19.301616666000076,6.96931663800002,9.068250013000014,6.3683000120000335
2016-04-05,0,0,50.445366652000004,8.859616656000048,14.19419998400001,0.8396333899999892,3.116599998999962,2.7592833360000273,20.46591665400003,20.968199993000066,68.14244999099931,79.44828332900013,11.905599997000005,76.39134997699998,0,0,9.229892218000002,3.530031109,0.020756669,0.04867388599999999,0.005187221999999999,0.000963889,0.38355222199999994,0.2894422229999999,0.28233166699999995,0.680371669,0.0028127799999999995,0.0,0.0,5.5709666839999805,4.876100011000049,9.303533317999978,2.6510499929999884,21.364016659999983,6.929399952999996,9.086249986000052,6.405383328000005
2016-04-06,0,0,49.66264998699988,8.949349991000046,14.311033330999964,0.7846667099999912,6.955416709000008,2.877633306000025,20.256949998999975,15.676750003000048,71.32748331999986,86.28845003000009,7.336649988999986,75.60921666399996,0,0,7.487412776999999,3.5866366679999997,0.01583277899999999,0.04791166600000001,0.004992778,0.0009644450000000004,0.3822372219999999,0.248975554,0.2740949999999999,0.676286113,0.0026650009999999997,0.0,0.0,104.8133500070001,149.60889999800034,12.928783333999997,2.6352333169999835,18.124566675999947,14.818716660000035,9.232416674000044,6.358166669000009
2016-04-07,0,0,58.02596664099996,8.674133336000034,14.568300004999996,0.7992999709999938,4.702466769999973,2.749366653000027,21.157750011999905,26.047149985999965,64.00258333099985,109.37348333600025,8.498133325000017,145.29318333700004,0,0,3.6551238899999996,3.607431667,0.004174443000000001,0.050952778,0.0019861110000000005,0.00039166900000000003,0.3977761140000001,0.28381944400000003,0.26060722000000003,0.6770027769999999,0.0017166680000000002,0.0,0.0,5.562399997000005,5.501183325000006,11.625866654999976,2.6635000089999963,15.279316653,6.9927666950000065,9.681466700000009,6.3899666700000175
2016-04-08,0,0,114.30393334599984,10.176549979999992,12.138133345999968,0.9019333219999888,14.56093340100001,2.769483367000011,20.87223330399992,21.132183326999918,51.091100006999724,105.84584998000008,7.109533322000015,106.66926666300013,0,0,4.460058335,3.5703722229999997,0.005911113,0.05094888800000001,0.0024788870000000004,0.00032888900000000007,0.313669444,0.28374333499999993,0.190717777,0.6954944489999998,0.00203278,0.0,0.0,5.617433332999988,5.471500004000014,17.53534997600001,2.6948499919999995,21.414783344000035,6.94278328900003,9.635516649000044,6.404299993000013
2016-04-09,0,0,56.25136665599994,8.276883327000006,13.164233340999967,0.8714500079999943,7.477500010000001,2.863883336000013,14.519366661999957,35.12841664800005,80.99216667100005,101.887483334,24.382883335000002,135.24946664899997,0,0,4.663291112,3.507238331000001,0.006586666999999998,0.05327833199999999,0.0032605570000000007,0.0005088910000000001,0.27580722700000004,0.251075555,0.239442222,0.6795788900000002,0.002181666,0.0,0.0,5.333866679999994,264.243366644,8.76631666199999,2.6274833649999905,6.171600022999979,33.79461667199986,9.580833365000034,6.327449987000004
2016-04-10,0,0,73.1122500040001,8.444566666000034,14.86579999699997,0.777949994999994,8.715450068,2.8014999690000155,20.927866670000025,51.57206669299996,95.17193333300034,100.75233333100026,16.940349989999984,144.1888166689999,0,0,8.606586665,3.5450688870000002,0.018852222,0.049485000999999994,0.004799998000000001,0.0010322220000000004,0.46615777300000016,0.2706322229999999,0.18595722399999995,0.6966322230000002,0.002806665,0.0,0.0,87.28895000599994,4.774083343000027,14.054449980000005,2.6768166739999955,14.919133323000008,7.02228332800001,9.655700016000008,6.387616656000013
2016-04-11,0,0,81.86466665700006,15.806400014000015,14.371500007000021,0.8353833099999913,31.445716686000132,2.8634833350000175,21.650649974999943,23.31749999400003,56.34703331599977,110.95888334000017,11.53009999100001,89.90016667899991,0,0,3.491457223,3.466666666999999,0.004442778,0.07188055500000001,0.004300004999999999,0.0022694489999999998,0.4842444430000001,0.35924055499999996,1.2000566679999998,0.6868344449999999,0.0022250020000000002,0.0,0.0,94.55615000899958,91.97551666500028,23.697966657000038,2.7173666759999957,28.750783314,25.78004998200009,9.147566661,6.345999992999999
2016-04-12,0,0,157.51646663900013,8.997516674000025,14.886533330999981,0.8586333389999977,5.115700068000013,2.8046500370000125,23.70663335100006,46.39490000199983,95.00994998799995,126.94981665199984,19.809516676999987,89.21024998699997,0,0,3.150801664999999,3.5825394429999986,0.003684445,0.051345556,0.0029511099999999994,0.000517778,0.5036205570000001,0.256483334,0.2861800010000001,0.683973332,0.0018177780000000004,0.0,0.0,5.3596166659999795,45.367266655000115,12.894733331999989,2.703900001999988,17.236916674999993,16.17501665900005,9.39695001500003,6.41475001300001
2016-04-13,0,0,57.960516693999914,8.782066639000032,14.657283336000004,0.8928833519999911,5.76258334700007,2.776016637000019,20.723966660000002,28.738350013999955,72.42388333299974,106.00228335399999,11.965766674999983,83.29676666100005,0,0,7.861803892,3.573953892000001,0.017823334000000003,0.048151110999999996,0.004795555000000001,0.001121112,0.40565221999999995,0.246984443,0.27807444400000003,0.676005556,0.0026061120000000003,0.0,0.0,5.280949974999973,50.73364999500017,10.951650012999965,2.67489999599999,20.580716690999985,11.75433328300003,9.427666649000015,6.399449991000011
2016-04-14,0,0,60.79198334299985,8.518666671999993,14.683866663999988,0.8278000379999889,5.084333423999989,2.794433280000026,20.000466662000004,16.00843332299999,65.73558333099943,81.64736666699986,7.012133323999981,94.67348333599983,0,0,6.074622775999998,3.469031665,0.011881664000000007,0.051521669000000006,0.003723333,0.0007494460000000001,0.40138222400000007,0.264641671,0.283177781,0.6760133319999999,0.002272223999999999,0.0,0.0,93.54218334699976,4.78381667200004,8.30300000099996,2.6137500209999804,14.944150038999968,6.955283346000022,10.859266639999984,6.389916650999981
2016-04-15,0,0,54.32286667099985,9.235050016000004,14.134583343,0.8211333889999903,4.879000074999991,2.76711665000003,19.683616644999976,18.654699971999936,65.43916668499993,102.21151669099986,14.737099995000003,84.05544999199982,0,0,3.6299549979999997,3.5026166659999998,0.004217224,0.05378944300000002,0.0025644420000000005,0.00048721900000000005,0.4814061139999999,0.27339555600000004,0.30206166999999995,0.682099998,0.001790002,0.0,0.0,5.23515000799999,52.61203332800005,9.969383332999984,2.6584833169999906,20.45974998499995,10.905983303000014,9.120099996999954,6.367466661000008
2016-04-16,0,0,54.85068334699994,7.338016684999991,17.489899988000026,0.8631667089999915,7.242350026000029,3.0435833170000004,5.051433324999996,5.974166681999981,104.73939999400004,97.71539997600017,11.969566671999996,132.587416674,0,0,3.104847775,3.489625558000001,0.003685555999999999,0.05421777800000001,0.0029216679999999992,0.00048000500000000004,0.35551278,0.277653331,0.35795278099999994,0.6762766659999998,0.0018244460000000002,0.0,0.0,5.092933332999988,236.40226668300005,15.220233311999985,2.615916649999986,8.14613329400003,26.513266674000363,10.051500004999982,6.329816666999997
2016-04-17,0,0,34.90193333300007,36.76006669199998,14.507166660999982,0.7453333689999896,4.461733390000008,3.054116651000001,24.40631665099994,20.48463333499999,36.972766660000005,104.80276663900007,7.90865000499999,132.96363332500005,0,0,3.167455559,3.484163889,0.003463886999999998,0.059476668999999996,0.0017816670000000002,0.0003250009999999999,0.37547555700000007,0.259144998,0.31530166899999995,0.6725783320000001,0.001616668,0.0,0.0,5.2977500119999865,5.507166672999994,10.362883361999996,2.6746499949999953,19.70303327599999,6.985683365999985,9.201433322000002,6.348683332999985
2016-04-18,0,0,41.15840001199995,26.284033350000207,13.47491666399998,0.8688666439999939,6.234150050999992,2.7331333740000106,19.6160500169999,33.207066672999936,66.40370000399948,113.99458333899979,21.44180000799994,141.30976665800006,0,0,2.723189999000001,3.4515566659999997,0.0030572220000000005,0.062419449,0.0019277780000000002,0.0003850010000000001,0.408110003,0.286779999,0.20786944599999996,0.673371111,0.001582221,0.0,0.0,5.475433334999979,5.493583335000025,8.019750008999994,2.6894000209999844,28.479666617999943,6.968983339000012,9.125866652999992,6.345450018000014
2016-04-19,0,0,56.03078333800006,37.871233312000086,14.28606666900002,0.9923334009999902,8.821816685000032,2.8210999910000316,19.566083323999905,11.13553333900001,69.47806664899984,121.11313331900007,6.663800018999991,100.7147666909999,0,0,2.582499448,3.5369216670000005,0.0027172209999999997,0.04996110999999999,0.0020633359999999994,0.0003733350000000001,0.37784333499999995,0.263583894,0.27741833199999993,0.6783811099999999,0.0015661130000000003,0.0,0.0,90.17260001600008,50.43156666400021,13.505250003999953,2.648966667999991,12.273000005999998,13.624266638000016,8.994516640000032,6.328666648000015
2016-04-20,0,0,43.83523332099994,41.80485000100001,14.601633324999982,0.7917166479999966,4.762516717000084,2.766983304000012,19.826149994000033,15.887849996000009,64.08739998999964,100.97660000899974,12.237783310999998,79.7062999849999,0,0,5.329880554000001,3.500990553,0.010317222,0.04975721899999998,0.003293334,0.0008149979999999999,0.36459833399999997,0.276631669,0.2705194450000001,0.6759111080000001,0.002055,0.0,0.0,5.597133314999981,5.50148333000002,13.00429999499996,2.667716620999987,22.434566683000085,6.905483334000009,8.98235000300001,6.402666689000019
2016-04-21,0,0,40.19954999299999,8.904483308000007,14.729633326000014,0.7597665939999944,1.8875166749999923,2.764099995000016,20.39480000000008,24.69984999899995,70.78523332699949,111.61783332700007,7.183816687000001,131.51203332799997,0,0,3.0712600009999993,3.4655477799999996,0.003697773,0.055490557999999995,0.002085555,0.0004155570000000001,0.39313277900000004,0.29023500100000005,0.23817555700000004,0.676042779,0.001649999,0.0,0.0,5.581566669999987,5.50079999500001,13.68809999499998,2.677849985999987,18.262683350000025,6.978750019000011,9.380100001999992,6.415433337
2016-04-22,0,0,36.73033331300013,53.31675002600006,12.754400001999997,0.7485499629999919,3.6406167439999706,2.7638333310000194,19.53135002099997,30.72488333500001,86.967633338,105.42170001499987,22.861899983999955,88.69586666600014,0,0,2.6557644470000006,3.419667778000001,0.002900556000000001,0.050183888999999995,0.001721668,0.0005283320000000001,0.31649778000000006,0.315746112,0.20499500100000007,0.6968894409999998,0.0016688889999999998,0.0,0.0,5.552650004999998,5.501650008000003,7.510133336999978,2.6695000019999826,19.47215001200002,6.93369999399999,9.094483330000015,6.3925833310000035
2016-04-23,0,0,54.644649967000156,32.303716652999974,14.569733322999978,0.93391667199999,3.563950054999976,2.915266640000024,15.188916661,16.77701664799998,32.98921668300002,81.72785001900003,25.059183324999978,100.47041667700012,0,0,2.566496109,3.4022738890000004,0.002659446,0.05123777599999999,0.002591109,0.000606667,0.3442544400000001,0.326892776,0.16875888900000002,0.7500794440000002,0.0019566659999999997,0.0,0.0,5.339033346999982,290.8450000160016,14.80618330399999,2.627199995999987,5.444066698000018,43.12783332100006,9.48130001699998,6.326900005000007
2016-04-24,0,0,30.553233330000115,31.32444998499996,14.220700000999939,0.8046166479999969,5.078833419000004,30.06468334799984,26.654616677000003,14.704300018000058,44.32980000200009,95.6121000040002,19.477933348000015,135.4725833179997,0,0,8.903597777,3.467469999,0.019950553999999995,0.05203778000000001,0.005032224000000001,0.001279444,0.39360111000000003,0.34374721899999994,0.22058277600000006,0.824747224,0.0029755560000000007,0.0,0.0,134.0902166579981,5.344216657000009,17.70709998600003,2.651583299999993,20.462549997000014,7.00181669300001,8.602999992000013,6.338266674000019
2016-04-25,0,0,63.32663332599987,40.54811667400004,14.555349992000007,0.8408666489999954,4.778733369999996,18.520016672999933,26.033633332999976,47.38499998500006,81.80458331200035,102.85956666299992,7.775266651999977,93.48731666700021,0,0,3.9836222190000004,4.781524998999998,0.006635003000000001,0.06669389400000003,0.003394444,0.0016472239999999997,0.374088336,0.3668811129999998,0.760945001,0.6806872219999999,0.002123334,0.0,0.0,116.47931668400008,5.346583344000017,17.195799989000026,2.685183315999988,28.3582999590001,6.916350006000024,8.525033346999972,6.342050016000028
2016-04-26,0,0,71.23383333799994,8.52021666000005,14.03494999599997,0.7592333499999894,6.688283430000023,2.7642333480000314,25.302783326000014,25.130533342000067,111.49745002099955,100.63250004199968,12.260166663000001,109.07883334899981,0,0,3.409756665,3.6960366709999994,0.004290001,0.049304446999999994,0.002365558,0.00046166699999999997,0.37065944100000003,0.2771949990000001,0.29194444,0.671994998,0.0017077799999999999,0.0,0.0,5.613149995,5.487600000000017,9.032533329000012,2.640300012999981,27.75096662400007,6.931316658000002,9.283350043000045,6.38011667299999
2016-04-27,0,0,46.12385003000002,9.651500007999989,14.073416658999985,0.8645999829999856,4.244083446999984,2.797099949000031,17.71896670400003,17.78893332700003,66.37423332699998,88.12886666399984,14.278133329999964,84.21583335100001,0,0,3.2259855559999986,3.516856113,0.003867224000000001,0.04904777799999999,0.0019649990000000003,0.0004300010000000001,0.3823744480000001,0.30404388600000004,0.27046389000000004,0.6784605570000003,0.001622221,0.0,0.0,28.46138334000001,5.469799979000035,11.359733342999931,2.609899937999982,17.028966677999943,6.939149935000009,8.976216655000027,6.3793500039999955
2016-04-28,0,0,50.24485002200026,8.311150008000027,12.636750002999985,0.9201499529999897,6.749733404000004,2.7397166330000107,21.9208166750002,10.414450000000059,37.99794998899999,99.95640000499998,6.797616660999997,141.24405000099995,0,0,3.213741668999999,3.512946666000001,0.0038566639999999997,0.05152666600000001,0.0016772209999999996,0.00035555599999999993,0.34983333199999994,0.23427388700000004,0.16946611099999997,0.6690238900000001,0.0016749999999999994,0.0,0.0,5.55478333599999,5.505533324000035,6.036166700999996,2.611300016999982,16.21029997999997,6.988116648000015,10.10741665899996,6.3691833440000165
2016-04-29,0,0,27.04599999300007,9.270900007000014,12.67114999499998,0.8599333049999852,5.02475012799998,2.772766629000018,19.358033335999988,31.81123336700008,59.855866649998575,99.37400005199986,6.639333324999977,88.11154999599985,0,0,6.622712778000001,3.7240955549999986,0.014580002000000002,0.04854055400000001,0.00403,0.0009677780000000002,0.38101277799999994,0.2581138879999999,0.27625555799999985,0.6710088899999999,0.0023138869999999997,0.0,0.0,5.5438666719999725,51.24996665500001,10.199933331999977,2.648199964999984,23.66701668799998,16.20836664099999,9.19293334300003,6.358299994000021
2016-04-30,0,0,57.06173338800016,8.391983343000017,14.73996667799999,0.7528333129999897,6.7555000750000165,2.8764833670000396,13.108483327000004,10.824066657000024,100.52941665700023,146.19016666999983,7.091033343999997,97.41521667400015,0,0,3.4025300010000006,3.571876668999999,0.0042677750000000006,0.049240554000000006,0.0026738890000000005,0.00047777800000000005,0.360206668,0.258104444,0.29945000000000005,0.6755433360000002,0.0017983359999999991,0.0,0.0,5.621949987000006,15.901666649999964,9.572833337999992,2.723800024999991,15.103249997000047,106.86813331199998,9.462183347999954,6.27976666300002
2016-05-01,0,0,75.81196666499976,8.355949966999983,15.445083338999982,0.8266499619999931,11.876750025000016,2.9277166350000097,13.173783334000053,12.199683328000011,48.211199997999984,107.73086667400008,21.553083336999947,136.69409999200005,0,0,2.8279199979999996,3.5238577769999995,0.0033416690000000007,0.072104449,0.0028161099999999993,0.00042166800000000004,0.386793888,0.28792778,0.31139166699999987,0.693507223,0.0019044419999999997,0.0,0.0,57.225250004999715,312.84630001400393,24.597850010999984,2.6471000109999947,11.223933270999929,52.625883358999786,9.503466665000024,6.245550019999988
2016-05-02,0,0,53.58445000099986,8.897749994999925,14.752199991999984,0.8307499599999886,6.575550055000009,2.7468333860000222,22.29156667500011,28.21053334700019,43.099049969999584,97.74049996200007,13.511133330999973,123.27264998700011,0,0,3.9553444439999983,3.580747222999999,0.0052127760000000006,0.05482444699999998,0.002185553,0.000462777,0.417176111,0.25029944200000004,0.29659277900000003,0.6685694480000002,0.0016233319999999997,0.0,0.0,5.571183345999972,5.505216649000036,9.951950014999971,2.622533394999993,19.336949961999927,7.603533341000048,9.274283340999991,6.35404999900003
2016-05-03,0,0,45.31081662400005,8.78880000599998,15.00676666099997,0.8015832249999919,3.686333456999995,2.817033343000036,19.43128332800011,10.975583340999973,92.94296664799958,85.59821665299991,7.043283318999976,110.36061667900002,0,0,3.0964572209999996,3.5941350020000002,0.0038577760000000003,0.049592777000000005,0.00214,0.0004694480000000001,0.3780238880000001,0.256213889,0.27121944600000003,0.6784361099999999,0.0015883339999999998,0.0,0.0,101.29626665700037,5.383033320000027,6.489749991999956,2.59609996799998,16.291150022000007,7.6215333410000525,9.680450013999973,6.431683345999996
2016-05-04,0,0,48.91476668900001,10.483666653999926,14.206666670999974,0.7244833499999841,3.745650120999954,2.73880001300003,19.27601668200014,15.788849990999974,92.48906665199961,108.65933334500035,6.592833340999981,90.35223332400015,0,0,3.119365556,3.6519516690000002,0.00412389,0.049536665999999986,0.002122224,0.00043944400000000004,0.38121333300000004,0.27326555700000005,0.30207444499999997,0.689872225,0.0015744470000000005,0.0,0.0,5.571533325000007,5.501216667000026,17.182916644000024,2.620633324999982,15.000549954999917,7.561033320000033,9.504816663000017,6.342166679000017
2016-05-05,0,0,31.536933346000033,9.16613332599995,13.659516659999987,0.8124833209999891,5.225800096000022,2.754766680000019,19.642700026000018,37.74460000899994,60.694216623999964,101.71311669799962,10.499049989999973,80.04341667100003,0,0,3.09370889,3.6643405569999996,0.0038772230000000013,0.04945443900000002,0.002200554,0.000534999,0.36334333599999996,0.2937100009999999,0.26700555700000006,0.6788700030000002,0.0016105539999999997,0.0,0.0,5.535833335999999,46.24206667000008,9.795299970999961,2.638483330999991,19.39063332899998,15.194466639000069,9.097249994999999,6.3478666590000055
2016-05-06,0,0,48.95350001100027,9.195233346000053,13.772733336999977,0.7718333609999831,4.3368001599999575,3.3847166450000152,24.858033320999926,15.443416679999993,63.985250006,86.72784999999983,6.995566658999985,86.39896667400014,0,0,2.823773328,3.5451461110000007,0.0035105569999999997,0.04945278199999999,0.0017311149999999994,0.00046111199999999985,0.36551610999999995,0.31119833399999997,0.26060333499999994,0.7117922250000001,0.0016427789999999996,0.0,0.0,5.579383336000011,4.878399998000016,12.209266647000018,2.620516671999987,20.632266568000116,6.931949941000023,9.400000008999974,11.242799989000007
2016-05-07,0,0,50.63819995899997,11.039683305999995,13.906700001999974,0.8724333869999905,7.355100062000021,2.8471500149999853,12.522866647000027,19.55703335899999,14.975716652000024,100.74721667999982,6.672899987999991,109.175333314,0,0,7.601841667,3.5452522260000006,0.017672222,0.052687222,0.0054549989999999994,0.001214998,0.39271889,0.2613005540000001,0.200431665,0.6767511119999998,0.002773889,0.0,0.0,5.371433342000009,256.24599999500043,13.156449999000031,2.654933357999989,18.453499942000022,39.91316667900022,10.436016680999959,6.300716651000017
2016-05-08,0,0,103.10776667499997,7.106050001000027,16.67516666599993,0.7981166689999845,11.574283408000097,3.17135000399998,5.149016625999981,39.61121665700024,106.01946665700036,113.10043333500013,20.272783329000006,129.19201667500013,0,0,4.176262775999999,3.5304955540000016,0.007059997999999998,0.05075888700000001,0.0029000009999999997,0.0005822250000000002,0.39124611099999995,0.2509077780000001,0.256103336,0.6917677770000001,0.001974446,0.0,0.0,5.536016664999975,52.08851666800003,47.265733298,2.6628667110000053,10.576333331999981,14.187483321000016,14.891716680999895,9.501716674999981
2016-05-09,0,0,51.17993334799996,23.083133331000152,12.43121665999997,6.953816696,5.581950099999965,2.731766641000023,19.632600018999916,10.980333309999999,63.880866650000044,84.83453332999984,12.091500010000004,110.31785000499988,0,0,3.0713422230000003,3.6395727780000002,0.003970558000000001,0.07031222300000001,0.0031216660000000004,0.0018649999999999997,0.35319833400000006,0.32520222299999996,0.9650894410000003,0.700680558,0.001891666,0.0,0.0,127.29606667699971,4.7064499950000025,10.463433332999974,42.55333334899957,23.03528331700021,7.006200013,9.715449978999974,6.338416676000025
2016-05-10,0,0,26.177333311000055,8.320150007000056,14.448149996000003,0.7191833469999882,2.526133369000013,2.737083335000022,22.73746668400005,37.494683340999934,61.212783329000096,87.09505000599981,14.151566660999972,121.50321666099987,0,0,3.015528888,3.5990861060000015,0.0037194469999999994,0.056586666000000015,0.001950001,0.000461669,0.373193892,0.283628893,0.27340611000000004,0.672313331,0.0015377789999999998,0.0,0.0,5.558316661999971,4.889316667000019,9.065649996999962,2.6508166589999793,27.937799995000027,6.943983319000021,9.859616662999995,6.385949991000018
2016-05-11,0,0,26.115399988000036,15.670549975000018,13.919450018999987,2.501549932999992,2.172216785999984,2.738683381000015,22.239700011000078,32.8238333189999,62.98290001499977,105.29958334299994,7.140266645000001,129.0432000110001,0,0,2.769184446000001,3.508547779000001,0.007756666,0.05127555700000002,0.0035205550000000003,0.0005166680000000001,0.348246667,0.256058332,0.29387444500000004,0.67262889,0.0031661099999999998,0.0,0.0,5.498099986999985,5.321866665000013,10.185783276999988,2.6500000189999815,22.06141664100005,6.960233336999992,10.008750015999972,6.363583321000017
2016-05-12,0,0,48.40543335200002,25.20034998100003,13.709600008999995,0.7399332379999881,3.7431668079999616,2.754749988000031,7.935033342999988,16.30745000900001,52.74668332699966,95.17493334499991,21.433566646999942,82.5080000190002,0,0,2.6900461090000003,3.5670605550000003,0.01495167,0.04545777699999999,0.003338892000000001,0.0005961110000000001,0.37051278100000007,0.2690366649999999,0.275771112,0.667976111,0.004072775999999999,0.0,0.0,5.579833330999995,5.493399991000037,13.711950026999979,2.614250026999993,15.716033317999974,6.915200038000005,8.91851667999998,6.345283319000034
2016-05-13,0,0,59.72601661400009,61.446749999,13.106983316999985,0.7440833019999885,7.95578336400004,2.79739998200004,19.40324998899998,29.260616667999997,78.4057666459998,96.89476668200017,7.925999987999983,134.00448333399987,0,0,5.7260872240000005,3.5699166639999995,0.012541667,0.051940002000000006,0.0038472229999999994,0.000909443,0.37399166500000003,0.25758888799999996,0.279604441,0.6705233330000002,0.002151113,0.0,0.0,97.48391666600034,5.381533322000013,15.972950019000033,2.629749986999977,21.127933359000025,6.975833347000035,10.543883328000012,6.3452833410000045
2016-05-14,0,0,66.90208330399982,64.64468333200003,14.408783322000033,0.8249999199999872,8.14396675299997,2.8766166680000396,26.57304994799997,17.014966668999993,65.39571666399947,78.81473333799994,7.034016680999988,125.40008334000007,0,0,11.328515003000003,3.5177277750000004,0.026384441999999998,0.053537223999999974,0.006912219,0.002053889,0.38838944099999995,0.28368777600000006,0.21018500000000004,0.8893194469999998,0.0059072230000000005,0.0,0.0,5.329766637000002,301.003616688,14.282083324999979,2.621849988999987,18.62973331800002,42.25878337800028,9.648183317999946,6.290916663000006
2016-05-15,0,0,98.89396668300019,10.873599971000031,14.018950014999943,1.0182166829999915,8.743983375000045,2.7557500220000137,16.653283315999953,26.645249995999897,69.83761666499963,122.6236166459997,10.747916662000007,144.68201666699983,0,0,3.113921667000001,3.677618888,0.0037705580000000002,0.073558339,0.002636669,0.0004438890000000001,0.38857111100000014,0.260036666,0.38401722099999996,0.6739994419999998,0.0016916679999999997,0.0,0.0,5.528950015999995,39.304183336,10.424950010000028,2.6842332979999872,25.758616619999977,15.534566694999997,9.587483324000026,6.3452499889999965
2016-05-16,0,0,50.15961667799991,9.37336663099999,13.145716684999984,0.7962166869999842,2.138050098999981,2.7360499750000065,19.897599977000013,28.11104999999992,65.77858334999947,141.2736333519999,12.845566680999992,104.71639999499985,0,0,3.767483886,3.571488891,0.00461889,0.051592778,0.0021705559999999993,0.00044055700000000006,0.362962223,0.30932666500000006,0.17652666899999997,0.6722633369999998,0.0018200029999999995,0.0,0.0,5.520450008999978,11.715366675999954,13.702899988999944,2.6763166479999905,17.20159996799997,6.937149965999983,9.733883352000056,6.33893333800002
2016-05-17,0,0,54.79913332299988,20.306316664000043,12.902899988999964,0.6714333059999921,8.707700086000017,2.7802166740000365,30.00133330199993,14.415183342999999,44.341533325999436,108.3724499930001,12.991000021000016,77.25644999199983,0,0,2.8700716639999997,3.5464122200000006,0.0033411130000000015,0.049480559,0.002001111,0.000472777,0.37988722199999997,0.29350999999999994,0.269121109,0.6762066679999997,0.001606663,0.0,0.0,99.10253334300022,5.37071666800006,7.067616646999952,2.6134999689999856,15.272683274000014,6.9240500239999925,9.27918332200003,6.3244333420000265
2016-05-18,0,0,58.57923333199999,17.021250008000013,14.821416652999993,0.9010999759999953,4.734500027000016,2.77751666699999,29.326099988000067,37.55113333699975,100.04930000100008,115.91233333900001,7.116916644000003,140.1708166670001,0,0,2.739574997,3.522600002000001,0.007945553999999999,0.04997722199999999,0.003629448,0.00047111399999999996,0.376310002,0.268658889,0.290439443,0.6732394429999998,0.0032483340000000003,0.0,0.0,5.529216672000001,5.481749976000041,18.326533333999976,2.9147999749999993,28.148566686000038,8.466783330999986,9.665400014999962,6.335383346999999
